rank,drug_name,best_pvalue,neg_log10_p,all_databases,n_original_compounds
339,Ibuprofen-263 Mgkg In Corn Oil-Rat-Liver-025D-Up,2.62162538500718e-05,4.5814293663635635,DrugMatrix,1
340,Sulindac-132 Mgkg In Corn Oil-Rat-Liver-5D-Up,2.63713892260348e-05,4.5788669912794076,DrugMatrix,1
341,Enoxaparin,2.88207261257367e-05,4.540295081522446,DSigDB,1
342,Leflunomide-60 Mgkg In Corn Oil-Rat-Liver-5D-Up,2.88969938132491e-05,4.539147335036708,DrugMatrix,1
343,Vincristine,2.90525179375936e-05,4.536816221999496,DSigDB,1
344,Bathocuproine Disulfonate,2.99425663302631e-05,4.523710979700789,DSigDB,1
345,Indomethacin-96 Mgkg In Water-Rat-Liver-5D-Up,3.03274232109356e-05,4.518164488232437,DrugMatrix,1
346,Monorden,3.07735321233121e-05,4.511822653455927,DSigDB,1
347,Dobutamine-43 Mgkg In Saline-Rat-Heart-3D-Up,3.182100360854e-05,4.497286127179145,DrugMatrix,1
348,Sodium Chloride,3.3278534020433e-05,4.477835813416755,DSigDB,1
349,Cholecalciferol-8 Mgkg In Cmc-Rat-Kidney-5D-Up,3.33801634735082e-05,4.476511540770352,DrugMatrix,1
350,Valproic Acid,3.34787065009016e-05,4.475231329961121,DSigDB,1
351,Mitomycin C,3.50074095057035e-05,4.45584002516764,DSigDB,1
352,Cylindrospermopsin,3.65162194520222e-05,4.437514191600893,DSigDB,1
353,Thioguanine-12 Mgkg In Corn Oil-Rat-Bone Marrow-3D-Up,3.67053286116504e-05,4.435270883468633,DrugMatrix,1
354,Rofecoxib,3.70791615677286e-05,4.430870094663077,DSigDB,1
355,Usnic Acid,3.7715551523082e-05,4.4234795371146856,DSigDB,1
356,Etilefrine,3.7715551523082e-05,4.4234795371146856,DSigDB,1
357,Mifepristone,3.86786446695625e-05,4.412528752346088,DSigDB,1
358,Bisulfite Boss,4.03087563767017e-05,4.394600600682662,DSigDB,1
359,Indomethacin-10 Mgkg In Corn Oil-Rat-Liver-1D-Up,4.13735725589303e-05,4.3832769766717865,DrugMatrix,1
360,Calcium,4.30860665798917e-05,4.365663151783555,DSigDB,1
361,Roflumilast-17 Mgkg In Cmc-Rat-Heart-3D-Up,4.34396336502515e-05,4.362113846042256,DrugMatrix,1
362,Ketamine-30 Mgkg In Saline-Rat-Heart-3D-Up,4.38149021184488e-05,4.35837815417424,DrugMatrix,1
363,Dobutamine,4.48519111063698e-05,4.348219047262743,DSigDB,1
364,Edta,4.61782579669061e-05,4.335562454477092,DSigDB,1
365,Mercury,4.93922512488442e-05,4.306341178684196,DSigDB,1
366,Benzaanthracene,5.31062347192672e-05,4.274854489366284,DSigDB,1
367,Bandrowskis Base,5.33622740923215e-05,4.272765670757514,DSigDB,1
368,Chebi18224,5.46442988768663e-05,4.262455141957166,DSigDB,1
369,Fluphenazine,5.58862773266004e-05,4.252694818463552,DSigDB,1
370,Nsc321521,5.58862773266004e-05,4.252694818463552,DSigDB,1
371,Chitosamine,5.63444585576128e-05,4.249148790109292,DSigDB,1
372,Pirinixic Acid,5.85945566145322e-05,4.2321427277033505,DSigDB,1
373,Celecoxib-400 Mgkg In Corn Oil-Rat-Liver-5D-Up,6.06693806251999e-05,4.217030438753512,DrugMatrix,1
374,Mianserin-116 Mgkg In Corn Oil-Rat-Heart-5D-Up,6.06693806251999e-05,4.217030438753512,DrugMatrix,1
375,Ketamine-30 Mgkg In Saline-Rat-Heart-1D-Up,6.0873111999118e-05,4.215574495363843,DrugMatrix,1
376,Tanespimycin,6.22617594176092e-05,4.205778611013562,DSigDB,1
377,Chlorobenzene-500 Mgkg In Cmc-Rat-Heart-5D-Up,6.65451972645047e-05,4.176883283191419,DrugMatrix,1
378,Tranexamic Acid-2000 Mgkg In Cmc-Rat-Heart-5D-Up,6.65981165412327e-05,4.176538052921531,DrugMatrix,1
379,Decitabine Boss,6.8270892933262e-05,4.165764416857531,DSigDB,1
380,Gnf-Pf,6.86994229538054e-05,4.163046910815713,DSigDB,1
381,Norcyclobenzaprine,6.89871781572505e-05,4.161231619016279,DSigDB,1
382,Benzethonium Chloride-30 Mgkg In Corn Oil-Rat-Heart-1D-Up,6.91894463932999e-05,4.159960144310466,DrugMatrix,1
383,Galantamine-110 Mgkg In Cmc-Rat-Heart-5D-Up,6.97512304854382e-05,4.156448126573043,DrugMatrix,1
384,Colforsin,6.99142062310218e-05,4.155434568733954,DSigDB,1
385,Benzethonium Chloride-30 Mgkg In Corn Oil-Rat-Liver-3D-Up,7.30362707721483e-05,4.136461409959312,DrugMatrix,1
386,Tenidap-75 Mgkg In Corn Oil-Rat-Kidney-3D-Up,7.30362707721483e-05,4.136461409959312,DrugMatrix,1
387,Roflumilast-17 Mgkg In Cmc-Rat-Liver-3D-Up,7.30362707721483e-05,4.136461409959312,DrugMatrix,1
388,Indomethacin-12 Mgkg In Water-Rat-Liver-1D-Up,7.55090909343219e-05,4.122000758239248,DrugMatrix,1
389,N-Nitrosodimethylamine,7.70415692411251e-05,4.1132748797539715,DSigDB,1
390,Nimesulide-162 Mgkg In Corn Oil-Rat-Kidney-3D-Up,7.92107024079118e-05,4.1012161355483565,DrugMatrix,1
391,Homochlorcyclizine,8.44258837065036e-05,4.073524384801529,DSigDB,1
392,Dequalinium Chloride,8.44258837065036e-05,4.073524384801529,DSigDB,1
393,Budesonide,8.44258837065036e-05,4.073524384801529,DSigDB,1
394,Prestwick,8.55170171389214e-05,4.0679474558663875,DSigDB,1
395,Diphenylpyraline Boss,8.68503651985504e-05,4.061228351040927,DSigDB,1
396,Carbon Tetrachloride-400 Mgkg In Corn Oil-Rat-Liver-025D-Up,8.709902907058e-05,4.059986686228154,DrugMatrix,1
397,Fluocinolone Acetonide-25 Mgkg In Corn Oil-Rat-Heart-1D-Up,8.75926334278954e-05,4.057532416618921,DrugMatrix,1
398,Ciglitazone,9.07603483803466e-05,4.042103845760088,DSigDB,1
399,Hexachloroethane Boss,9.07603483803466e-05,4.042103845760088,DSigDB,1
400,Ethosuximide-1200 Mgkg In Water-Rat-Heart-3D-Up,9.12976980324095e-05,4.0395401725689375,DrugMatrix,1
401,Quinisocaine,9.22472259718338e-05,4.035046684933015,DSigDB,1
402,Tyrphostin B42,9.22472259718338e-05,4.035046684933015,DSigDB,1
403,Clomiphene-250 Mgkg In Cmc-Rat-Liver-3D-Up,9.57924125730318e-05,4.018668888710195,DrugMatrix,1
404,Zinc Acetate Dihydrate,9.68915761544734e-05,4.013713979282131,DSigDB,1
405,Nimesulide-162 Mgkg In Corn Oil-Rat-Liver-3D-Up,9.81974234063393e-05,4.007899907478728,DrugMatrix,1
406,Staurosporine,9.86212460544896e-05,4.006029514569327,DSigDB,1
407,Alfacalcidol-0043 Mgkg In Cmc-Rat-Liver-5D-Up,0.0001002352738222,3.998979418882702,DrugMatrix,1
408,Sertraline-210 Mgkg In Corn Oil-Rat-Heart-5D-Up,0.0001002352738222,3.998979418882702,DrugMatrix,1
409,Nifuroxazide,0.0001024940676536,3.9893012708020343,DSigDB,1
410,Vigabatrin,0.0001024940676536,3.9893012708020343,DSigDB,1
411,24-Diisocyanato-1-Methylbenzene,0.0001024940676536,3.9893012708020343,DSigDB,1
412,Cytochalasin D,0.0001087376009576,3.963620252926818,DSigDB,1
413,1616-Dimethylprostaglandin E2,0.0001087376009576,3.963620252926818,DSigDB,1
414,Microcystin-Lr-007 Um In Dmso-Rat-Primary Rat Hepatocytes-067D-Up,0.0001093680521418,3.961109522653694,DrugMatrix,1
415,Beclomethasone 17-Monopropionate,0.0001107588567725,3.9556215355912987,DSigDB,1
416,635-65,0.0001109559769731,3.954849298240263,DSigDB,1
417,Periodate-Oxidized Adenosine,0.0001134675559465,3.945128299595499,DSigDB,1
418,Thiram,0.0001144062267625,3.9415503376496313,DSigDB,1
419,Bromoacetate,0.0001166160347423,3.9332417298401667,DSigDB,1
420,16-Diisocyanatohexane,0.0001235039987949,3.9083189806517287,DSigDB,1
421,Bepridil,0.0001235039987949,3.9083189806517287,DSigDB,1
422,Lithocholic Acid,0.0001235039987949,3.9083189806517287,DSigDB,1
423,Cisplatin-2 Mgkg In Saline-Rat-Kidney-3D-Up,0.0001263939080238,3.8982738578210863,DrugMatrix,1
424,Vanoxerine,0.000126725437325,3.897136201367085,DSigDB,1
425,Rifampicin,0.0001296918312969,3.8870873773037586,DSigDB,1
426,Albendazole-62 Mgkg In Corn Oil-Rat-Liver-5D-Up,0.0001301038607681,3.8857098157719747,DrugMatrix,1
427,1H-Pyrazolo34-Dpyrimidine,0.0001327429955797,3.876988385962814,DSigDB,1
428,CPC005,0.0001327429955797,3.876988385962814,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",6
429,Medroxyprogesterone Acetate,0.0001340067968954,3.872873173431422,DSigDB,1
430,Paroxetine-104 Mgkg In Water-Rat-Heart-3D-Up,0.0001358013253765,3.867095991462796,DrugMatrix,1
431,Hycanthone,0.0001397996263776,3.8544939892653263,DSigDB,1
432,Dibenzahanthracene,0.0001401341663321,3.8534559657814462,DSigDB,1
433,Nystatin-134 Mgkg In Corn Oil-Rat-Liver-3D-Up,0.0001441951786756,3.8410492604875155,DrugMatrix,1
434,Irinotecan-5 Mgkg In Saline-Rat-Heart-5D-Up,0.0001478606848959,3.8301472864665067,DrugMatrix,1
435,Alvespimycin,0.000149121445387,3.826459895490656,DSigDB,1
436,Retinol Boss,0.0001494790426515,3.825419692281473,DSigDB,1
437,9001-31-4 Boss,0.0001494790426515,3.825419692281473,DSigDB,1
438,Ibuprofen-263 Mgkg In Corn Oil-Rat-Kidney-3D-Up,0.0001507369091053,3.8217803942803292,DrugMatrix,1
439,Carisoprodol Boss,0.0001540600878441,3.812309858842744,DSigDB,1
440,Calcitriol-004 Mgkg In Cmc-Rat-Kidney-5D-Up,0.0001542370893795,3.8118111789699602,DrugMatrix,1
441,Prednisolone,0.000154806816276,3.810209920876115,DSigDB,1
442,Glutathione,0.0001603049313117,3.7950531176426185,DSigDB,1
443,Op-Ddt,0.0001606619871913,3.794086865650476,DSigDB,1
444,Perindopril,0.0001628607353443,3.7881836086242893,DSigDB,1
445,3-Nitrofluoranthene,0.0001628607353443,3.7881836086242893,DSigDB,1
446,Pepstatin,0.0001628607353443,3.7881836086242893,DSigDB,1
447,Wortmannin,0.0001705223912354,3.7682185858709194,DSigDB,1
448,Geldanamycin,0.0001705223912354,3.7682185858709194,DSigDB,1
449,Salbutamol,0.0001772197563089,3.7514878649677517,DSigDB,1
450,Ticlopidine,0.0001772197563089,3.7514878649677517,DSigDB,1
451,Loperamide,0.0001772197563089,3.7514878649677517,DSigDB,1
452,Doxifluridine-1230 Mgkg In Cmc-Rat-Bone Marrow-3D-Up,0.0001795881021478,3.7457224390646933,DrugMatrix,1
453,Fccp,0.0001868872434085,3.728420341779923,DSigDB,1
454,Bromocriptine,0.0001876618204587,3.726624075011586,DSigDB,1
455,Acrolein,0.0001968949043954,3.7057655231792785,DSigDB,1
456,Topotecan,0.0001973955714864,3.7046625948304825,DSigDB,1
457,Clofibric Acid-448 Mgkg In Corn Oil-Rat-Heart-1D-Up,0.000198561012939,3.7021060203301555,DrugMatrix,1
458,Isoeugenol-1560 Mgkg In Cmc-Rat-Kidney-3D-Up,0.0002043020069932,3.6897273669858066,DrugMatrix,1
459,Oxozinc,0.0002076178656196,3.682735277961498,DSigDB,1
460,Ethanol-6000 Mgkg In Saline-Rat-Liver-025D-Up,0.000207666006663,3.6826345883321108,DrugMatrix,1
461,Mangiferin,0.0002085246360012,3.6808426282330395,DSigDB,1
462,Papaverine,0.0002085246360012,3.6808426282330395,DSigDB,1
463,Carvedilol,0.0002085246360012,3.6808426282330395,DSigDB,1
464,Dronabinol,0.0002162484728811,3.665046950784088,DSigDB,1
465,Marimastat-1000 Um In Dmso-Rat-Primary Rat Hepatocytes-067D-Up,0.000217133795241,3.663272576617286,DrugMatrix,1
466,Tracazolate,0.0002218223380473,3.653994721477252,DSigDB,1
467,Citrinin,0.0002218223380473,3.653994721477252,DSigDB,1
468,Capsaicin,0.0002220226387748,3.653602739992173,DSigDB,1
469,Meloxicam-33 Mgkg In Corn Oil-Rat-Liver-1D-Up,0.0002223892958674,3.6528861202266603,DrugMatrix,1
470,Carbon Tetrachloride-3178 Mgkg In Saline-Rat-Liver-1D-Up,0.0002234464417479,3.6508265568306815,DrugMatrix,1
471,4-2-Aminoethylbenzenesulfonyl Fluoride,0.0002306062125963,3.6371289968680878,DSigDB,1
472,Herbimycin A,0.0002306062125963,3.6371289968680878,DSigDB,1
473,Corbadrine,0.000232174990728,3.6341845631236507,DSigDB,1
474,Proscillaridin,0.0002324979607964,3.633580851886951,DSigDB,1
475,Dimethyl Sulfoxide,0.0002339981405881,3.630787593596422,DSigDB,1
476,Adehl,0.000238138224972,3.6231708878291164,DSigDB,1
477,D-Tubocurarine Chloride-00033 Mgkg In Saline-Rat-Heart-5D-Up,0.0002418635348809,3.616429604121659,DrugMatrix,1
478,Cinnamyl Alcohol,0.0002439320018264,3.6127312201663355,DSigDB,1
479,224455-Hexachlorobiphenyl,0.0002465276073516,3.6081344392707213,DSigDB,1
480,Phenol,0.0002573789101659,3.5894270424115065,DSigDB,1
481,Retinoic Acid Boss,0.0002574441107409,3.589317038589063,DSigDB,1
482,Racepinephrine-077 Mgkg In Saline-Rat-Heart-3D-Up,0.0002588795025578,3.5869023345726507,DrugMatrix,1
483,Benzyl Acetate-1868 Mgkg In Cmc-Rat-Kidney-3D-Up,0.0002620940517537,3.581542835290938,DrugMatrix,1
484,Cobaltii Acetylacetonate-100 Mgkg In Corn Oil-Rat-Heart-3D-Up,0.000262813377018,3.5803525332627597,DrugMatrix,1
485,Adenosine Triphosphate,0.0002712246403694,3.566670857982133,DSigDB,1
486,Jasplakinolide,0.0002744771606758,3.561493787480338,DSigDB,1
487,67526-95,0.0002779932754614,3.5559657093528916,DSigDB,1
488,33-Diindolylmethane,0.0002785190853056,3.5551450397760167,DSigDB,1
489,Bacitracin-380 Mgkg In Corn Oil-Rat-Kidney-1D-Up,0.0002853318628246,3.5446497282509464,DrugMatrix,1
490,Histamine,0.000286080938341,3.5435110784027373,DSigDB,1
491,44-Methylenedianiline-81 Mgkg In Corn Oil-Rat-Liver-3D-Up,0.0002948057982973,3.530463978941352,DrugMatrix,1
492,Ibuprofen-263 Mgkg In Corn Oil-Rat-Liver-5D-Up,0.0003095165578003,3.50931611314158,DrugMatrix,1
493,Piroxicam,0.0003158672810648,3.5004953579154754,DSigDB,1
494,7-Aca,0.000316489990859,3.4996400201914626,DSigDB,1
495,Nsc267099,0.000316489990859,3.4996400201914626,DSigDB,1
496,Triclosan,0.0003166351409099,3.4994408877795737,DSigDB,1
497,Desipramine,0.0003166351409099,3.4994408877795737,DSigDB,1
498,Formaldehyde,0.0003169008167067,3.499076641558339,DSigDB,1
499,Mustard Gas,0.000334558476368,3.475527962367379,DSigDB,1
500,Baclofen-19 Mgkg In Cmc-Rat-Heart-5D-Up,0.0003345853086074,3.4754931325033755,DrugMatrix,1
501,Bleomycin,0.000336097306159,3.4735349684140986,DSigDB,1
502,Letrozole,0.000336097306159,3.4735349684140986,DSigDB,1
503,Nimesulide-617 Um In Dmso-Rat-Primary Rat Hepatocytes-1D-Up,0.0003419456633352,3.4660428997582224,DrugMatrix,1
504,110-Phenanthroline,0.0003508404952205,3.4548902846452214,DSigDB,1
505,Ranitidine-1500 Mgkg In Cmc-Rat-Heart-3D-Up,0.0003632982872088,3.4397366496394057,DrugMatrix,1
506,Lipopolysaccharide E Coli O55B5-125 Mgkg In Saline-Rat-Liver-025D-Up,0.0003637715977102,3.439171212472263,DrugMatrix,1
507,Risperidone-400 Um In Dmso-Rat-Primary Rat Hepatocytes-1D-Up,0.0003704014278458,3.431327347842272,DrugMatrix,1
508,Ethaverine,0.0003750427830052,3.4259191873035975,DSigDB,1
509,Idarubicin-4 Mgkg In Saline-Rat-Kidney-14D-Up,0.000377950677668,3.4225648716290102,DrugMatrix,1
510,Spironolactone-300 Mgkg In Cmc-Rat-Heart-3D-Up,0.000379175577915,3.4211596426375435,DrugMatrix,1
511,Aldosterone,0.0003835197036171,3.416212318931791,DSigDB,1
512,Ammonium Hexachloroplatinateiv,0.0003835197036171,3.416212318931791,DSigDB,1
513,Premarin,0.0003899339758938,3.4090089220309596,DSigDB,1
514,Dasatinib,0.000406751995399,3.3906703078719906,DSigDB,1
515,Hmba,0.0004076368481012,3.3897265650883046,DSigDB,1
516,Anacardic Acid C153,0.0004076368481012,3.3897265650883046,DSigDB,1
517,Econazole,0.0004076368481012,3.3897265650883046,DSigDB,1
518,Flunisolide,0.0004076368481012,3.3897265650883046,DSigDB,1
519,Antimycin A,0.0004076368481012,3.3897265650883046,DSigDB,1
520,Tetrandrine,0.0004076368481012,3.3897265650883046,DSigDB,1
521,Unii-Cxy7B3Q98Z Boss,0.0004110915305434,3.386061470619689,DSigDB,1
522,Fluocinolone Acetonide-25 Mgkg In Corn Oil-Rat-Heart-5D-Up,0.0004116880901125,3.385431696697529,DrugMatrix,1
523,Titanium,0.0004230841235854,3.3735732714510767,DSigDB,1
524,Povpc,0.0004230841235854,3.3735732714510767,DSigDB,1
525,CPC020,0.0004246258481404,3.3719935726686856,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",9
526,Bexarotene,0.0004525491256536,3.3443342698460814,DSigDB,1
527,Ampicillin,0.0004525491256536,3.3443342698460814,DSigDB,1
528,2699-Tetramethylcycloundeca-2610-Trien-1-One,0.0004900884221165,3.3097255571696986,DSigDB,1
529,Halcinonide,0.0004900884221165,3.3097255571696986,DSigDB,1
530,CPC019,0.0004900884221165,3.3097255571696986,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",14
531,Evodiamine,0.0004900884221165,3.3097255571696986,DSigDB,1
532,Lynestrenol,0.0004900884221165,3.3097255571696986,DSigDB,1
533,Cytochalasin B-167 Um In Dmso-Rat-Primary Rat Hepatocytes-067D-Up,0.0004931690566256,3.3070041805725308,DrugMatrix,1
534,Uric Acid,0.0005067218538698,3.2952303650789845,DSigDB,1
535,Rutin,0.0005067218538698,3.2952303650789845,DSigDB,1
536,1-Butanol,0.0005067218538698,3.2952303650789845,DSigDB,1
537,Dmba,0.0005119558108905,3.290767523232421,DSigDB,1
538,3-Azido-3-Deoxythymidine,0.0005136529487623,3.289330214358912,DSigDB,1
539,Einecs 250-892,0.0005167433538219,3.2867251004133715,DSigDB,1
540,Deguelin,0.0005315212509215,3.27447936712668,DSigDB,1
541,Digoxin-11 Mgkg In Corn Oil-Rat-Heart-3D-Up,0.0005346724056029,3.271912229222337,DrugMatrix,1
542,CPC004,0.0005355384816977,3.2712093170104493,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",12
543,Cimetidine-100 Mgkg In Cmc-Rat-Heart-5D-Up,0.000545242316178,3.2634104459968696,DrugMatrix,1
544,Chlorobenzene,0.0005530201160022,3.2572590710282827,DSigDB,1
545,Cytochalasin B-167 Um In Dmso-Rat-Primary Rat Hepatocytes-1D-Up,0.0005627279554737,3.2497015092170916,DrugMatrix,1
546,Lisinopril-2000 Mgkg In Cmc-Rat-Kidney-3D-Up,0.0005670819703269,3.246354160352887,DrugMatrix,1
547,Busulfan,0.0005788494517387,3.2374343737177784,DSigDB,1
548,N-Formyl-Met-Leu-Phe Boss,0.0005788494517387,3.2374343737177784,DSigDB,1
549,Acteoside,0.0005788494517387,3.2374343737177784,DSigDB,1
550,Glycidamide,0.0005820565860613,3.2350347922924203,DSigDB,1
551,Alpha-Tocopherol,0.0005843861209912,3.2333001069891307,DSigDB,1
552,58-64,0.0005844806898138,3.2332298325703084,DSigDB,1
553,Fludroxycortide,0.0005844806898138,3.2332298325703084,DSigDB,1
554,Chinomethionate,0.0005844806898138,3.2332298325703084,DSigDB,1
555,Flumetasone,0.0005844806898138,3.2332298325703084,DSigDB,1
556,Dexamethasone Boss,0.0005849318730759,3.232894713183023,DSigDB,1
557,Daunorubicin-15 Um In Dmso-Rat-Primary Rat Hepatocytes-067D-Up,0.000589671670348,3.2293897365719983,DrugMatrix,1
558,Chloroform-600 Mgkg In Corn Oil-Rat-Liver-1D-Up,0.000589671670348,3.2293897365719983,DrugMatrix,1
559,Venlafaxine-320 Mgkg In Water-Rat-Liver-3D-Up,0.0005943181584369,3.2259810003686273,DrugMatrix,1
560,Oxcarbazepine-1600 Mgkg In Cmc-Rat-Heart-5D-Up,0.0005943181584369,3.2259810003686273,DrugMatrix,1
561,Diethylstilbestrol-280 Mgkg In Corn Oil-Rat-Bone Marrow-5D-Up,0.0006130324513091,3.2125165351855927,DrugMatrix,1
562,Epoprostenol Boss,0.0006132880536413,3.212335494937802,DSigDB,1
563,Indomethacin-96 Mgkg In Water-Rat-Heart-5D-Up,0.000619075503331,3.2082563805754583,DrugMatrix,1
564,Clomipramine-115 Mgkg In Water-Rat-Liver-3D-Up,0.000619075503331,3.2082563805754583,DrugMatrix,1
565,Famotidine-1200 Mgkg In Cmc-Rat-Heart-5D-Up,0.000620672663965,3.2071373816495443,DrugMatrix,1
566,Vinblastine,0.00062161914227,3.2064756202460276,DSigDB,1
567,Nimesulide-162 Mgkg In Corn Oil-Rat-Liver-025D-Up,0.0006405266001955,3.1934628298876886,DrugMatrix,1
568,Diphenidol-300 Mgkg In Water-Rat-Heart-5D-Up,0.000644712819596,3.1906336941064835,DrugMatrix,1
569,Nitroprusside,0.000648998080301,3.1877565878158336,DSigDB,1
570,Tpen,0.0006684232279288,3.174948466639171,DSigDB,1
571,Bilirubin Boss,0.0006862562242522,3.1635137035311036,DSigDB,1
572,Maltotriose Boss,0.0006862562242522,3.1635137035311036,DSigDB,1
573,Rofecoxib-3 Mgkg In Corn Oil-Rat-Kidney-3D-Up,0.0006879581683883,3.1624379684366586,DrugMatrix,1
574,Ribavirin,0.0006918757149828,3.159971912978034,DSigDB,1
575,Diflorasone,0.0006918757149828,3.159971912978034,DSigDB,1
576,Nizatidine-1653 Mgkg In Corn Oil-Rat-Heart-3D-Up,0.0006927755893766,3.1594074235106513,DrugMatrix,1
577,Sulindac-132 Mgkg In Corn Oil-Rat-Liver-025D-Up,0.0006987292828888,3.1556910556142257,DrugMatrix,1
578,Leukotriene D4,0.0007089723556156,3.1493706985795056,DSigDB,1
579,Tosyllysyl Chloromethane,0.0007089723556156,3.1493706985795056,DSigDB,1
580,Tnf-Alpha-025 Mgkg In Rsasaline-Rat-Liver-025D-Up,0.0007146223729291,3.145923391313606,DrugMatrix,1
581,Diclofenac-10 Mgkg In Corn Oil-Rat-Liver-5D-Up,0.0007146223729291,3.145923391313606,DrugMatrix,1
582,Caffeine-93 Mgkg In Water-Rat-Heart-3D-Up,0.0007273412062986,3.138261807504645,DrugMatrix,1
583,Atorvastatin-250 Um In Dmso-Rat-Primary Rat Hepatocytes-1D-Up,0.0007273412062986,3.138261807504645,DrugMatrix,1
584,Dexamethasone-1 Mgkg In Corn Oil-Rat-Heart-3D-Up,0.0007447575559213,3.1279850819655137,DrugMatrix,1
585,Chloroxylenol-1915 Mgkg In Corn Oil-Rat-Liver-5D-Up,0.0007706230607327,3.1131579989577074,DrugMatrix,1
586,Lipopolysaccharide E Coli O55B5-125 Mgkg In Saline-Rat-Liver-1D-Up,0.0007706230607327,3.1131579989577074,DrugMatrix,1
587,CPC014,0.0007919445047989,3.1013052503600433,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",43
588,CPC012,0.0007919445047989,3.1013052503600433,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",10
589,Scriptaid,0.0007987264419138,3.09760193796997,DSigDB,1
590,Tanespimycin Ssmcf7 Up,0.0008133662728634,3.0897138400615014,DSigDB,1
591,CPC007,0.0008133662728634,3.0897138400615014,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",10
592,CPC017,0.0008133662728634,3.0897138400615014,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",8
593,1-Acetoxychavicol Acetate,0.0008133662728634,3.0897138400615014,DSigDB,1
594,Clobetasol Propionate-17 Mgkg In Corn Oil-Rat-Bone Marrow-5D-Up,0.0008290141790712,3.081438041416289,DrugMatrix,1
595,Closantel-22 Mgkg In Cmc-Rat-Liver-1D-Up,0.0008303471367228,3.0807403075692865,DrugMatrix,1
596,Acarbose-2000 Mgkg In Water-Rat-Kidney-3D-Up,0.0008303471367228,3.0807403075692865,DrugMatrix,1
597,Berberine,0.0008437696124754,3.073776119356947,DSigDB,1
598,2-Chloroethyl Ethyl Sulfide,0.0008437696124754,3.073776119356947,DSigDB,1
599,Chlorobenzene-500 Mgkg In Cmc-Rat-Heart-3D-Up,0.0008452780024773,3.0730004329609772,DrugMatrix,1
600,Piclamilast-17 Mgkg In Cmc-Rat-Liver-5D-Up,0.0008510096396963,3.070065520475695,DrugMatrix,1
601,Tacrolimus-50 Um In Dmso-Rat-Primary Rat Hepatocytes-067D-Up,0.0008510096396963,3.070065520475695,DrugMatrix,1
602,Nn-Dimethylformamide-1400 Mgkg In Saline-Rat-Kidney-5D-Up,0.0008846442698641,3.053231331214864,DrugMatrix,1
603,Azaribine-750 Mgkg In Cmc-Rat-Heart-3D-Up,0.0008846442698641,3.053231331214864,DrugMatrix,1
604,Chloropicrin,0.0008936428005945,3.0488360390678353,DSigDB,1
605,Epichlorohydrin,0.0008936428005945,3.0488360390678353,DSigDB,1
606,Hesperidin,0.0008936428005945,3.0488360390678353,DSigDB,1
607,Famotidine-1200 Mgkg In Cmc-Rat-Heart-3D-Up,0.0008939935342741,3.0486656221875656,DrugMatrix,1
608,Copper Sulfate,0.0009021928519985,3.044700618104974,DSigDB,1
609,Sulfisoxazole-2500 Mgkg In Corn Oil-Rat-Liver-3D-Up,0.0009194064502747,3.036492453697649,DrugMatrix,1
610,Benazepril-1750 Mgkg In Cmc-Rat-Kidney-5D-Up,0.0009273518340014,3.032755464802773,DrugMatrix,1
611,Methimazole,0.0009500731070812,3.0222429749423543,DSigDB,1
612,Microcystin Lr,0.0009500731070812,3.0222429749423543,DSigDB,1
613,Tetracycline,0.0009501429461317,3.0222110515047897,DSigDB,1
614,CPC006,0.0009501429461317,3.0222110515047897,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",178
615,Clomifene,0.0009501429461317,3.0222110515047897,DSigDB,1
616,Dibenziodolium,0.0009661680968754,3.014947307130725,DSigDB,1
617,Superoxide Boss,0.0009739215638225,3.0114760182453533,DSigDB,1
618,Hydrogen Peroxide Boss,0.0009739215638225,3.0114760182453533,DSigDB,1
619,Cholesterol Boss,0.0010222554508439,2.990440565033723,DSigDB,1
620,Chlorobenzene-500 Mgkg In Cmc-Rat-Kidney-1D-Up,0.0010338869481149,2.985526947213165,DrugMatrix,1
621,Prochlorperazine-85 Mgkg In Cmc-Rat-Heart-3D-Up,0.0010504242100944,2.9786352772182374,DrugMatrix,1
622,Deferoxamine,0.0010517484674354,2.978088112146558,DSigDB,1
623,Amitriptyline-160 Mgkg In Water-Rat-Heart-3D-Up,0.0010580405555947,2.9754976851047816,DrugMatrix,1
624,Nifedipine,0.0010665340799661,2.9720252625729704,DSigDB,1
625,Indomethacin-5 Mgkg In Corn Oil-Rat-Liver-3D-Up,0.0010703449366429,2.9704762410628436,DrugMatrix,1
626,Allococaine,0.0010703449366429,2.9704762410628436,DSigDB,1
627,Irinotecan Hydrochloride,0.00107101366326,2.970204988700756,DSigDB,1
628,Agn-Pc-0Jhfvd Boss,0.0010725794936136,2.9695705104641226,DSigDB,1
629,Nitric Oxide Boss,0.0010725794936136,2.9695705104641226,DSigDB,1
