compound,best_pvalue,best_combined_score,n_entries,databases,nrf2_status,nrf2_confidence,is_pains,pains_category,auc_class
ciprofloxacin-450 mgkg in corn oil-rat-liver-5d-dn,0.0476700467980105,5.41147753368076,2,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-450 mgkg in corn oil-rat-liver-5d-up,0.818969486706262,0.147255943006924,2,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-72 mgkg in corn oil-rat-liver-025d-dn,0.764077615093396,0.213503424051051,2,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-72 mgkg in corn oil-rat-liver-025d-up,0.476817450943018,0.792173905605703,1,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-72 mgkg in corn oil-rat-liver-1d-dn,0.928430824896974,0.0409594611840778,2,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-72 mgkg in corn oil-rat-liver-1d-up,0.389607350217668,1.08377671369875,2,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-72 mgkg in corn oil-rat-liver-3d-dn,0.152956289454119,2.78133965363673,2,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-72 mgkg in corn oil-rat-liver-3d-up,0.706890131779408,0.297096256894719,2,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-72 mgkg in corn oil-rat-liver-5d-dn,0.0641754333000449,4.63530833111443,2,DrugMatrix,unknown,,False,,putative_negative
ciprofloxacin-72 mgkg in corn oil-rat-liver-5d-up,0.951420602200536,0.0253592525314797,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-heart-3d-dn,0.810869970017737,0.153123770537744,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-heart-3d-up,0.019062225845688,7.48349735969964,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-heart-5d-dn,0.919471935921461,0.0498781580739427,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-heart-5d-up,0.232683765860433,1.97775546554803,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-intestine-025d-dn,0.601881327059983,0.484027544454545,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-intestine-025d-up,0.963310417245761,0.0165675334478268,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-intestine-1d-dn,0.752145183713256,0.232068198896466,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-intestine-1d-up,0.470948972149398,0.816646971246488,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-intestine-3d-dn,0.158124316146007,2.65529471568863,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-intestine-3d-up,0.586754331077627,0.515892069277101,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-intestine-5d-dn,0.414537479647546,0.989460440313032,2,DrugMatrix,unknown,,False,,putative_negative
cisapride-250 mgkg in corn oil-rat-intestine-5d-up,0.827772516625573,0.134466568621371,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-05 mgkg in saline-rat-kidney-14d-dn,0.435405703272374,0.924697339082382,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-05 mgkg in saline-rat-kidney-14d-up,0.158124316146007,2.65529471568863,1,DrugMatrix,unknown,,False,,putative_negative
cisplatin-05 mgkg in saline-rat-kidney-28d-dn,0.670881695108291,0.353252173866713,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-05 mgkg in saline-rat-kidney-28d-up,0.0092422792666454,9.46113450154979,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-05 mgkg in saline-rat-kidney-5d-dn,0.752888269358021,0.228362550075787,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-05 mgkg in saline-rat-kidney-5d-up,0.491708969051113,0.748863444219962,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-bone marrow-025d-dn,0.400287652610528,1.04229961890012,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-bone marrow-025d-up,0.170604975071766,2.55123659834375,1,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-bone marrow-1d-dn,0.959649295054058,0.0186152416248546,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-bone marrow-1d-up,0.0246988794956132,6.75336639138277,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-bone marrow-3d-dn,0.867537479805612,0.0944164520442191,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-bone marrow-3d-up,0.139920192824708,2.91016424720014,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-kidney-025d-dn,0.761364186791896,0.213788372661315,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-kidney-025d-up,0.868556675754313,0.0961663004778967,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-kidney-1d-dn,0.924798096404713,0.043594014677051,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-kidney-1d-up,0.997223381076416,0.0006779109502399,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-kidney-3d-dn,0.924169991483133,0.041148318906443,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-kidney-3d-up,0.459583921490077,0.834097982433504,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-kidney-5d-dn,0.549920046620866,0.597982381103075,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-kidney-5d-up,0.0498274492661975,5.29242792254486,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-liver-025d-dn,0.888442601261399,0.0754453541059616,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-liver-025d-up,0.594038160148039,0.500353012223278,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-liver-1d-dn,0.593241191494949,0.50175928914875,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-liver-1d-up,0.819838858904725,0.139113846151151,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-liver-3d-dn,0.495413994561001,0.738411110571767,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-liver-3d-up,0.75003159958942,0.232233902944915,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-liver-5d-dn,0.726320110698274,0.265631105990008,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-liver-5d-up,0.669562410232201,0.357257456228365,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-spleen-025d-dn,0.987779306662416,0.0044770792403475,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-spleen-025d-up,0.264978930983477,1.7338396752845,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-spleen-1d-dn,0.893204509858191,0.0713207598006291,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-spleen-1d-up,0.583088449385533,0.523841288256766,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-spleen-3d-dn,0.969128975043144,0.014690242138771,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-117 mgkg in saline-rat-spleen-3d-up,0.0716502775255316,4.4750726334079,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-bone marrow-1d-dn,0.873052025419213,0.0892748953064454,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-bone marrow-1d-up,0.336593275624543,1.31750658883119,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-bone marrow-3d-dn,0.248652665524671,1.85162238546558,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-bone marrow-3d-up,0.299854498827248,1.49227078598726,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-bone marrow-5d-dn,0.785326021675591,0.186582766084494,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-bone marrow-5d-up,0.197400821250745,2.25659067749261,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-kidney-1d-dn,0.933245001242046,0.0349396324575244,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-kidney-1d-up,0.982990790551434,0.0072937290410812,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-kidney-3d-dn,0.78996602362881,0.177613214336844,1,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-kidney-3d-up,0.0001263939080238,23.8904262612102,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-kidney-5d-dn,0.697820448560795,0.30891767620398,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-kidney-5d-up,0.0622167500058146,4.60415448229477,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-liver-025d-dn,0.899280641353224,0.0661634542664002,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-liver-025d-up,0.281625116509289,1.62379969761667,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-liver-1d-dn,0.114850881163758,3.34164763112055,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-liver-1d-up,0.656492969612315,0.379857387080388,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-liver-3d-dn,0.857899457214843,0.10364076920427,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-liver-3d-up,0.0235400652956901,7.05509320521817,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-liver-5d-dn,0.60484112466593,0.477914900383325,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-liver-5d-up,0.7801541655591,0.192982333156765,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-spleen-1d-dn,0.963820750018501,0.017755630267107,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-spleen-1d-up,0.382261980365164,1.12636015985881,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-spleen-3d-dn,0.72159184416246,0.275068273210041,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-spleen-3d-up,0.140944301162863,2.95907952134187,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-spleen-5d-dn,0.99151547933395,0.0029335128805637,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-2 mgkg in saline-rat-spleen-5d-up,0.207966875130787,2.19861843324859,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-63 um in dmso-rat-primary rat hepatocytes-067d-dn,0.0841308700057106,4.07293614526395,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-63 um in dmso-rat-primary rat hepatocytes-067d-up,0.195251556617361,2.23792389130404,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-63 um in dmso-rat-primary rat hepatocytes-1d-dn,0.553471358819099,0.589624622331357,2,DrugMatrix,unknown,,False,,putative_negative
cisplatin-63 um in dmso-rat-primary rat hepatocytes-1d-up,0.0487405671295421,5.35159127494874,1,DrugMatrix,unknown,,False,,putative_negative
citalopram-150 um in dmso-rat-primary rat hepatocytes-067d-dn,0.382494940175193,1.11234516932605,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-150 um in dmso-rat-primary rat hepatocytes-067d-up,0.0291119846066919,6.62429043695924,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-150 um in dmso-rat-primary rat hepatocytes-1d-dn,0.372238834293712,1.14335611844167,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-150 um in dmso-rat-primary rat hepatocytes-1d-up,0.0017764126458597,15.9200897689489,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-40 mgkg in corn oil-rat-liver-025d-dn,0.86375021359076,0.0980048945878288,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-40 mgkg in corn oil-rat-liver-025d-up,0.777533324029152,0.196262472032791,1,DrugMatrix,unknown,,False,,putative_negative
citalopram-40 mgkg in corn oil-rat-liver-1d-dn,0.710724835247942,0.288875991473655,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-40 mgkg in corn oil-rat-liver-1d-up,0.542783493628571,0.615051086631619,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-40 mgkg in corn oil-rat-liver-3d-dn,0.7801541655591,0.192982333156765,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-40 mgkg in corn oil-rat-liver-3d-up,0.747151135312524,0.236170017118389,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-40 mgkg in corn oil-rat-liver-5d-dn,0.288364609178832,1.58182538194233,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-40 mgkg in corn oil-rat-liver-5d-up,0.528380934048507,0.650649765123889,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-heart-3d-dn,0.314659975224744,1.45356793682804,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-heart-3d-up,0.99218148910353,0.0026699850181438,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-heart-5d-dn,0.707534330014756,0.293761787815687,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-heart-5d-up,0.0304790176221724,6.32841071308773,1,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-liver-025d-dn,0.594038160148039,0.500353012223278,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-liver-025d-up,0.0113839838960984,9.04243337648145,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-liver-1d-dn,0.951420602200536,0.0253592525314797,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-liver-1d-up,0.0641754333000449,4.63530833111443,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-liver-3d-dn,0.534085125302414,0.639067682333584,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-liver-3d-up,0.825610092323705,0.139950479866857,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-liver-5d-dn,0.252803898759729,1.79004242955971,2,DrugMatrix,unknown,,False,,putative_negative
citalopram-90 mgkg in corn oil-rat-liver-5d-up,0.732391189483152,0.256861218429822,2,DrugMatrix,unknown,,False,,putative_negative
citric acid,0.427239187243046,1.58079597604599,1,DSigDB,unknown,,False,,putative_negative
citric acid boss,0.386836321175011,1.21657361263168,2,DSigDB,unknown,,False,,putative_negative
citric acid-3000 mgkg in water-rat-liver-1d-dn,0.976473090429157,0.0096891321934109,2,DrugMatrix,unknown,,False,,putative_negative
citric acid-3000 mgkg in water-rat-liver-1d-up,0.893204509858191,0.0713207598006291,2,DrugMatrix,unknown,,False,,putative_negative
citric acid-3000 mgkg in water-rat-liver-3d-dn,0.83686912923973,0.124835995527399,2,DrugMatrix,unknown,,False,,putative_negative
citric acid-3000 mgkg in water-rat-liver-3d-up,0.400287652610528,1.04229961890012,2,DrugMatrix,unknown,,False,,putative_negative
citric acid-3000 mgkg in water-rat-liver-5d-dn,0.927237848010953,0.0418196466299696,2,DrugMatrix,unknown,,False,,putative_negative
citric acid-3000 mgkg in water-rat-liver-5d-up,0.268211337867512,1.68460189367142,2,DrugMatrix,unknown,,False,,putative_negative
citrinin,0.0002218223380473,91.9833968660522,1,DSigDB,unknown,,False,,putative_negative
cl-apb,0.316070917849597,3.21267591828761,1,DSigDB,unknown,,False,,putative_negative
clarithromycin boss,0.412537208297311,1.72827199315345,1,DSigDB,unknown,,False,,putative_negative
clarithromycin-476 mgkg in water-rat-liver-025d-dn,0.424033480048927,0.96457727912431,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-476 mgkg in water-rat-liver-025d-up,0.672781529303467,0.351817649650682,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-476 mgkg in water-rat-liver-1d-dn,0.611959077364679,0.463515457774675,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-476 mgkg in water-rat-liver-1d-up,0.639729692196363,0.41009926256032,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-476 mgkg in water-rat-liver-3d-dn,0.579406863206062,0.531912864871898,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-476 mgkg in water-rat-liver-3d-up,0.524754674091981,0.659864300063453,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-476 mgkg in water-rat-liver-5d-dn,0.659789082547658,0.374078688834492,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-476 mgkg in water-rat-liver-5d-up,0.735390909432749,0.252584391153057,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-56 mgkg in water-rat-liver-025d-dn,0.35283385360612,1.27865255370702,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-56 mgkg in water-rat-liver-025d-up,0.0825425519855206,3.86409458876022,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-56 mgkg in water-rat-liver-1d-dn,0.968525585448928,0.0137487745556391,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-56 mgkg in water-rat-liver-1d-up,0.0684280581226066,4.37445019619267,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-56 mgkg in water-rat-liver-3d-dn,0.761364186791896,0.213788372661315,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-56 mgkg in water-rat-liver-3d-up,0.868556675754313,0.0961663004778967,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-56 mgkg in water-rat-liver-5d-dn,0.397448763781751,1.06455414007737,2,DrugMatrix,unknown,,False,,putative_negative
clarithromycin-56 mgkg in water-rat-liver-5d-up,0.81671217389639,0.149772854765837,2,DrugMatrix,unknown,,False,,putative_negative
clelands reagent,0.0920646511043347,7.00461393988354,1,DSigDB,unknown,,False,,putative_negative
clemastine-2500 mgkg in cmc-rat-heart-3d-dn,0.956186036801435,0.0223664270953417,2,DrugMatrix,unknown,,False,,putative_negative
clemastine-2500 mgkg in cmc-rat-heart-3d-up,0.0023824841162406,14.2199854131997,2,DrugMatrix,unknown,,False,,putative_negative
clemastine-2500 mgkg in cmc-rat-heart-5d-dn,0.963181315562936,0.0181328352775768,1,DrugMatrix,unknown,,False,,putative_negative
clemastine-2500 mgkg in cmc-rat-heart-5d-up,0.0099631139387393,9.74864914519921,2,DrugMatrix,unknown,,False,,putative_negative
clemastine-54 mgkg in cmc-rat-heart-3d-dn,0.938399362099907,0.0339645521642394,2,DrugMatrix,unknown,,False,,putative_negative
clemastine-54 mgkg in cmc-rat-heart-3d-up,0.646491086087182,0.397727232360124,2,DrugMatrix,unknown,,False,,putative_negative
clemastine-54 mgkg in cmc-rat-heart-5d-dn,0.405046899114155,1.03495921537967,2,DrugMatrix,unknown,,False,,putative_negative
clemastine-54 mgkg in cmc-rat-heart-5d-up,0.105641186967336,3.45545786296394,2,DrugMatrix,unknown,,False,,putative_negative
clenbuterol,7.8399313277249e-11,428.572998071905,3,DSigDB,unknown,,False,,putative_negative
clidinium bromide,0.340658175100662,1.33998845330771,2,DSigDB,unknown,,False,,putative_negative
clindamycin,0.727330450275452,0.266711182155278,4,DSigDB,unknown,,False,,putative_negative
clindamycin-161 mgkg in saline-rat-kidney-1d-dn,0.839946591243867,0.11784765187696,2,DrugMatrix,unknown,,False,,putative_negative
clindamycin-161 mgkg in saline-rat-kidney-1d-up,0.995134880965001,0.0015519730070781,2,DrugMatrix,unknown,,False,,putative_negative
clindamycin-161 mgkg in saline-rat-kidney-3d-dn,0.808350797365463,0.155990944670904,2,DrugMatrix,unknown,,False,,putative_negative
clindamycin-161 mgkg in saline-rat-kidney-3d-up,0.312775756968189,1.42170377139287,2,DrugMatrix,unknown,,False,,putative_negative
clindamycin-161 mgkg in saline-rat-kidney-5d-dn,0.926027011644041,0.042697707253395,2,DrugMatrix,unknown,,False,,putative_negative
clindamycin-161 mgkg in saline-rat-kidney-5d-up,0.539198694289816,0.623765457210115,2,DrugMatrix,unknown,,False,,putative_negative
clioquinol,1.66515072638997e-05,153.159066665108,4,DSigDB,unknown,,False,,putative_negative
clioquinol boss,0.0920646511043347,7.00461393988354,2,DSigDB,unknown,,False,,putative_negative
clioquinol ttd 00007229,0.0871822291054749,7.34871807033545,2,DSigDB,unknown,,False,,putative_negative
clobenpropit,0.38199380418814,2.08734358018527,2,DSigDB,unknown,,False,,putative_negative
clobetasol,0.441573947641707,1.45031041327831,1,DSigDB,unknown,,False,,putative_negative
clobetasol propionate-17 mgkg in corn oil-rat-bone marrow-1d-dn,0.333097491415939,1.33479490139252,2,DrugMatrix,unknown,,False,,putative_negative
clobetasol propionate-17 mgkg in corn oil-rat-bone marrow-1d-up,0.0765632478162759,4.20035036715596,2,DrugMatrix,unknown,,False,,putative_negative
clobetasol propionate-17 mgkg in corn oil-rat-bone marrow-3d-dn,0.454297728290071,0.861896308122582,2,DrugMatrix,unknown,,False,,putative_negative
clobetasol propionate-17 mgkg in corn oil-rat-bone marrow-3d-up,0.022417263840858,7.19676499821978,2,DrugMatrix,unknown,,False,,putative_negative
clobetasol propionate-17 mgkg in corn oil-rat-bone marrow-5d-dn,0.653293157481193,0.3841366360338,2,DrugMatrix,unknown,,False,,putative_negative
clobetasol propionate-17 mgkg in corn oil-rat-bone marrow-5d-up,0.0008290141790712,17.0149131322333,2,DrugMatrix,unknown,,False,,putative_negative
clodronate disodium boss,0.0167997142081719,25.2908069170727,1,DSigDB,unknown,,False,,putative_negative
clofarabine,0.111874355041377,8.15956969937397,2,DSigDB,unknown,,False,,putative_negative
clofazimine,0.0450864727967171,12.5603270208578,4,DSigDB,unknown,,False,,putative_negative
clofibrate,0.0383252347174999,10.8868932456593,1,DSigDB,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-kidney-025d-dn,0.83686912923973,0.124835995527399,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-kidney-025d-up,0.685462423504247,0.330861245759857,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-kidney-1d-dn,0.95058157684698,0.0258950503174239,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-kidney-1d-up,0.601256760175186,0.485280641064265,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-kidney-3d-dn,0.965068828446501,0.0170242344567443,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-kidney-3d-up,0.681158909876317,0.335927579998575,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-liver-025d-dn,0.746773582409611,0.239366096936476,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-liver-025d-up,0.478973710146497,0.791954714133571,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-liver-1d-dn,0.57199742906489,0.548430988774039,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-liver-1d-up,0.675981171108114,0.346459356837603,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-liver-3d-dn,0.439191144781497,0.911777971049256,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-130 mgkg in corn oil-rat-liver-3d-up,0.659789082547658,0.374078688834492,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-kidney-1d-dn,0.836246360767227,0.128553111559358,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-kidney-1d-up,0.966657618192427,0.0147448415105587,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-kidney-3d-dn,0.546357351973427,0.606457303064698,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-kidney-3d-up,0.973035554422885,0.0114085976134999,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-liver-025d-dn,0.584886790445425,0.519409707188175,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-liver-025d-up,0.670881695108291,0.353252173866713,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-liver-1d-dn,0.249759539240092,1.81192707530105,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-liver-1d-up,0.735390909432749,0.252584391153057,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-liver-3d-dn,0.0458826189410464,5.37390471369137,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-liver-3d-up,0.601256760175186,0.485280641064265,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-skeletal muscle-3d-dn,0.926027011644041,0.042697707253395,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 mgkg in corn oil-rat-skeletal muscle-3d-up,0.539198694289816,0.623765457210115,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 um in dmso-rat-primary rat hepatocytes-067d-dn,0.305394182887651,1.481700472266,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 um in dmso-rat-primary rat hepatocytes-067d-up,0.952246539051543,0.024834385496348,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 um in dmso-rat-primary rat hepatocytes-1d-dn,0.382290552559064,1.1025676572525,2,DrugMatrix,unknown,,False,,putative_negative
clofibrate-500 um in dmso-rat-primary rat hepatocytes-1d-up,0.0962569194277846,3.84978956790277,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid,0.0881621818378727,10.5563455429299,1,DSigDB,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-heart-1d-dn,0.91317612895624,0.0548148630523756,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-heart-1d-up,0.000198561012939,23.9301483166167,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-heart-3d-dn,0.926027011644041,0.042697707253395,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-heart-3d-up,0.0140926427606758,8.3795837398402,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-heart-5d-dn,0.985361652437934,0.0055283341217783,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-heart-5d-up,0.0140362490774842,8.62307974205484,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-liver-1d-dn,0.146610450538471,2.81171934004172,2,DrugMatrix,unknown,,False,,putative_negative
