gene,rna_log2fc,prot_log2fc,residual
CHCHD2,0.304381165693823,-0.08186409856941879,-0.075388454210473
CELF1,0.203931579975261,-0.09580843575836617,-0.07485860529109559
PTRH2,0.108928781927571,0.040128383757238595,0.07476755072019728
OTUD4,0.135228004933452,-0.10559358295630616,-0.07474397715050332
OTUD6B,-0.307327328719663,-0.16934866973904938,-0.07472948024900769
MRPL27,-0.130497444938565,-0.1438042527874046,-0.07466519473894132
CHP1,-0.235491379580394,-0.009633157900847067,0.07463489982820223
ACTR3,0.339939612542749,0.07325767022413032,0.07460955450250843
NANS,0.730520830446001,-0.019680080674790545,-0.07460862003287501
ECHS1,0.0026824804949645,0.024553720874699536,0.0745023461022785
GSTA3,-1.10663484199283,-0.13530641896487694,0.07448821522349192
RPS16,1.06936151807681,0.029496780744111106,-0.07425668047659074
RPL29,0.224764851120139,0.05628972198099902,0.07423760234923168
PPP3R1,-0.233968553756554,-0.010031861970389855,0.07401676564128118
RALB,0.902415089977468,0.0057678862675025755,-0.07392959051937385
MPST,-0.229032190672343,-0.009416721225708358,0.0739206059115205
SUCLG1,-0.0564404695379589,0.01532715111150651,0.07379504076340442
RAB35,0.486539126219865,-0.05395586251251849,-0.07372809367148636
ENO1,0.229694789664249,-0.09085956426208597,-0.07362205863039009
TBC1D4,-1.02210064993769,-0.12421115838760421,0.07340260298212375
NDUFB3,0.513717352192198,0.09698547626162224,0.07329702486138998
TPD52L2,0.143732163289985,-0.10292098012059725,-0.07329677280565526
NUDT5,-0.433255124732772,-0.1859459904213825,-0.07318135670012496
CAPZB,0.0899148636265348,-0.1105117300105789,-0.07313277084072388
WFS1,0.162964778920016,0.04620166491181621,0.07305456703930929
VAPA,0.251647873853894,-0.08692898688403261,-0.07285478973130766
ACOT1,-0.464301075976794,-0.04459710942513695,0.07264106067759431
DYNC1I2,-0.283737014588948,-0.018608896813766762,0.07261106912906704
ETFA,0.171888023418841,0.04686787330127373,0.07243498912470034
NDUFS5,0.0972859444186144,0.0360306542847475,0.07234748468183702
MRPL28,0.323126875732266,-0.07591459807776424,-0.07214009871496926
SFXN3,0.984059447293846,0.01952543471391799,-0.07193650694395144
TMEM14C,0.111558078666918,0.03765128722509559,0.07191158821198199
ACOX1,0.0521319991384912,0.028842342451561365,0.07166558701486528
GIMAP4,0.0514016457422403,-0.11452854631810538,-0.07160006218704656
NDUFB6,1.02294916142508,0.025491167734148945,-0.07157454974826342
MFN2,-0.178299503469529,-0.14746077496795706,-0.07143372543014359
GAPVD1,0.192504675531465,0.04872769067161542,0.07132406990639362
LAMTOR3,-0.161813433790167,-0.0023391444213132218,0.07131236081706965
RPL17,0.416022485801426,-0.061639185936464,-0.07125038985127774
MTFR1L,-0.160794438386391,-0.002332328129512007,0.07117234594961547
OGDH,-0.126007499032665,0.0026563567844597458,0.07114844041094393
EMC1,0.0184847023255843,0.023412640081531322,0.07108425940544971
SF3A1,0.067988891676821,0.030492800574100087,0.07103116151087968
RALGAPB,-0.018761355526428,-0.12377795611980247,-0.07073940203657189
TRNT1,-0.0162722126630215,0.01799570572872966,0.07067558917337644
ABCB10,-0.200430529364065,-0.00857777407156135,0.07063822428345443
PPP1CB,-0.201087068731916,-0.14987472636162735,-0.07056412460003962
RPL12,0.580518617452139,-0.037194484889518264,-0.07050860013621958
DNAJB4,1.28161585788136,0.06393929842894153,-0.0703987470352268
EMC7,0.0555429198238487,0.02783585794512078,0.07016760918421204
SLC25A20,-0.0187809007564131,0.017089985627194437,0.07013135606147625
MAT2B,-0.557823321539068,-0.2006859697142005,-0.06997180189725799
TRMT112,0.182516971916291,-0.09351490452530697,-0.06947935677742159
ADD1,-0.0740901942638027,0.008338812575296117,0.06934992227748198
MYL2,0.252375764073719,0.05523103159389464,0.0692003441078945
FAF1,-0.482651725574296,-0.18901836844280417,-0.06913597919687921
PRPS1,0.165060785814938,0.04252543655716323,0.06907631659402835
SUCLG2,-0.0491350763808912,0.011086472097531441,0.06850169817303452
STARD7,-0.730678647303516,-0.22411698386664192,-0.06849539470960925
ACAD8,-0.0791293128304052,0.006750041622932912,0.0684872582516249
EIF4G1,0.500638110383703,-0.0466210672820111,-0.06842487795687142
CYC1,0.226507046540306,0.05056210961869567,0.06825895001928506
CENPV,0.275679215672489,-0.07886827025839338,-0.06825684611191724
HSDL1,0.304783930885522,0.061777504085359425,0.06819511238272363
CLIC1,1.26464920907241,0.20008086526641122,0.06818761268753548
ATP1B3,0.500536603383379,-0.046312080763502905,-0.06810126488511788
CHCHD3,-0.139475393604834,-0.0024257455381579973,0.06800698135858357
BCAT2,0.16446954582249,0.040775544950669484,0.06741161914362952
CHMP4B,0.883159361597093,0.1442670042674905,0.06734416307751727
FAM120A,-0.18146570610492,-0.1437620554171417,-0.06727877496634349
MVP,1.37888209053214,0.08108349966805051,-0.06727002971645474
UBQLN1,0.309238812295793,-0.07299596226105365,-0.06722027580101228
RPL32,0.773606777150484,0.12830668271776347,0.06716971545235703
XIRP2,2.23172496940301,0.2041131378801353,-0.06712996304050622
ATXN2,-0.439671533681929,-0.18080742670972327,-0.06711822673353438
BCL2L13,-0.130159837247258,-0.13612980938891894,-0.06703939859490299
PTGES3,0.313062127169138,-0.07225849288698782,-0.06703372329366775
MRPS16,0.0347891612791347,0.021623562497151028,0.0669458065438987
CAMK2D,0.242671820600583,-0.08209064057392723,-0.06672304769062487
GUK1,0.469776243895044,-0.04933010570556462,-0.06668690551411158
TNNI3K,-0.840975690752227,-0.23816499761362664,-0.06665026243061067
CRIP1,0.80805987879022,0.1326153737900171,0.06651392009517167
MYO18A,0.862903725247836,0.00761006332297498,-0.06639406149634909
DPEP1,-0.502600542062193,-0.056408440717046204,0.0663484539877229
MYBBP1A,1.25568090504574,0.06433861138916619,-0.06626236207646607
YWHAZ,0.461002246169955,0.0822071600738461,0.066114640999545
TIMM44,-0.12810147464152,-0.00269043039109107,0.06610338262981569
ECHDC2,-0.043771403663689,0.009429188607313677,0.06607154143921329
USP15,-0.326485070530337,-0.16341542190128244,-0.06603571609452996
NIF3L1,-0.522762480402148,-0.19166855470227162,-0.066006444951074
AOC3,-0.226208680838687,-0.1489110156852309,-0.06598053947246008
CLTB,1.79113394822997,0.14178576807366738,-0.06597079487375662
SGCA,-0.300524993479764,-0.15944603794687495,-0.06580702438816435
RBM3,1.19961779273108,0.18828135928936618,0.06575874588514684
TRAP1,-0.0034778095036381,0.014910486826945402,0.06574677309646085
MRPS21,0.533290334617885,0.09214720269268284,0.06563840128007604
CCT8,0.421346795641306,-0.05522576691258152,-0.06560417211518083
RAB21,-0.449845855943375,-0.1806993203677436,-0.06554406124472213
CD200,-0.355043713617703,-0.16669019606574764,-0.06519536014580671
ACSL1,-0.393168153776019,-0.04195234263232095,0.06503599769761564
MRPS24,0.495638101415988,0.08606768514270868,0.0649843459344482
COPB2,-0.117285355183976,-0.0023158533147373817,0.06491942141177563
ANXA2,1.60056639853848,0.11568983473209826,-0.06460708106287005
NPTN,-0.641972455885384,-0.07823468639600506,0.06460486972065177
LRRC39,-0.774371447030511,-0.2262425977099216,-0.06432513674497342
ACP1,-0.0844196562344874,-0.12676316319322112,-0.0642636396375282
COQ5,-0.22397943011328,-0.018384981800110722,0.06422427268087455
CHORDC1,-0.486851714280506,-0.18468741698259272,-0.0641998344175348
PSMC2,0.178495655312499,-0.08874389913680147,-0.06412890365394125
IMPDH2,0.991149238649183,0.028363976741291097,-0.06411956155943417
MRPS18B,0.377401205688396,0.06810924481229108,0.0640631369812379
YWHAH,0.395721253708497,-0.05726119745242997,-0.06394711492191542
GRCC10,-0.251631209891343,-0.15053511713725243,-0.06394140613640183
PRDX5,0.322461447108464,-0.06733771683783019,-0.06346733317970618
MACF1,-0.539152714988727,-0.06472274926377253,0.06330109552165342
ACTN4,1.308422928476,0.20148878603585274,0.06328800160635961
CYB5R3,0.251637095597246,0.049048516634250916,0.06312426686946526
SNRPG,0.621494712403366,0.10222429534850619,0.06300576924661058
IDE,-0.627964326350876,-0.2037229307822379,-0.06290186257134578
BCAM,0.563810136907002,-0.03160234776358095,-0.06250887063180074
CYB5R1,-0.121817212407025,-0.005493581538509318,0.06239470678077799
RFTN1,0.0752538017516398,-0.10188106889168402,-0.062389538160633584
PRELP,-1.0853082023078,-0.2690443757640857,-0.06232278313838868
NDUFA5,0.24428105325587,-0.07739895581542555,-0.06226324375848596
NDUFA3,0.597743218053026,0.09797262195512602,0.062176544508627085
PPID,0.244610407087503,-0.07725839592536232,-0.06217014179092629
ARPC2,0.396982492076961,0.06869953258115302,0.06183187818620871
MDH2,0.171408884619613,0.03609546505871464,0.0617316219249901
DSTN,-0.200746279234435,-0.01757527817730775,0.06168621785054283
ATXN2L,0.647809572160562,-0.018557264307075272,-0.06156760472871614
IPO9,0.0763225617242994,-0.10072454652660667,-0.061387017732336194
CRAT,-0.164623658009355,-0.012763636141571055,0.061292805643475265
ACADS,0.0257099623747527,0.014487698604618515,0.06111820105498686
C1QBP,0.369390180132909,0.06400875045597587,0.061116983620748605
HADHB,-0.0372128268527559,0.005366221762514556,0.06106352279864906
APEH,0.0314742474058722,-0.10665720953900504,-0.06085730617697556
LAMTOR4,0.337616403718635,0.059101611139016796,0.06078825595073292
COX5B,0.708159958471908,-0.009013265149746985,-0.060719736241624175
ECHDC1,-0.542555071899399,-0.18854754279566066,-0.06003343867487032
HSPA12B,0.927336824791178,0.023383981554346178,-0.059904568558075064
MTPN,0.666489717718214,-0.014083056974946828,-0.05978509494215645
EIF3F,0.153300890523348,0.03152877612560445,0.05977418692481429
EIF3I,0.137586427701082,0.02910040461482133,0.059610175768080864
SCCPDH,-0.814987689066893,-0.10816714362136182,0.05960287554031696
MRPL50,-0.148829172965607,-0.012205275001019089,0.059575275705204045
RMND1,-0.721306824036946,-0.21380645778518925,-0.059535292456829425
KHSRP,0.90953707745283,0.14021652884638058,0.059492816147806424
PTPMT1,0.531102235241038,-0.03327121542122491,-0.059464724765900936
COPG1,0.0938863415101089,0.02261563480512052,0.05942232770229021
PSMB3,0.270147021868698,-0.07065722389210194,-0.059248643618693204
AIMP2,0.206300636144125,-0.07984840925405123,-0.05923994564901226
TOMM40,0.484297263811995,-0.03977653914696333,-0.059225731305932894
AK2,0.498703170370353,-0.037600942543203786,-0.05912593990428759
CUL3,-0.395229274713386,-0.16586152430505585,-0.05857618874287608
STK24,-0.382291430199391,-0.04691715954490405,0.058503909798589576
RPL8,0.910892636428274,0.02254792949702633,-0.058371111163838876
OAT,-0.0861986016699332,-0.00441798091497958,0.05833787806634008
DCTN1,0.308253875776156,0.052288451588818674,0.05820606152607631
G3BP2,-0.470827445697015,-0.060047820335684676,0.058130760713159216
HNRNPK,0.37921451429271,-0.0535858443074666,-0.057893239091800046
UQCC1,-0.262491928887574,-0.1456237558540856,-0.05746508003135803
EEA1,0.133554328733083,-0.08855034641929649,-0.05745957385669796
MPV17,-0.483561699879846,-0.06295394244103392,0.05705956867421591
RPS23,0.689318232967062,-0.007895999495598716,-0.056887490335360086
UBR4,0.311444071641517,-0.06223881359801631,-0.05678089185505961
GPC1,0.163236440108983,-0.08334884362342265,-0.05653508625276843
ECH1,0.11029847101383,0.022052667774033807,0.0564944707100208
ARFGEF2,0.335035950799038,-0.05846970901166415,-0.05641123632694252
ACTR2,0.260793083913503,-0.06878943086158174,-0.056033003926181275
MRPS14,0.0371972728819541,-0.10082278452679105,-0.055847534997337675
MTCH1,0.214568772220971,-0.0752639099900172,-0.05584683547323715
PSMD1,-0.2288557466223,-0.1391200181345269,-0.05580811553239952
EIF2S3X,0.205001041209006,0.03470159122923633,0.05549731871218766
PIK3R1,0.625525075872705,-0.01569771446554924,-0.0554969919017794
EXOC4,-0.792782807840031,-0.10908639575105639,0.05548403248058775
USP9X,-0.438752599614726,-0.05834541454655451,0.0552113725121014
NDUFB11,0.46123754411582,0.07100159975716736,0.05487517565244733
NDUFA9,0.070263032666142,0.01464141028986532,0.0548520810756051
COPG2,-0.901933654393445,-0.23507567642224636,-0.05477726230003055
PALMD,-0.434920027614016,-0.16775079941183435,-0.05474626311673318
DYSF,0.710931412930701,-0.0025651641683737125,-0.05467098531570766
NRBP1,-0.0363026060819355,-0.001124742756044128,0.054441400896590254
TXN2,0.0273140427496129,-0.10060197007674532,-0.0542026060398642
AK4,0.0254070187769078,0.007475015624660131,0.05414917044038335
DST,0.0323409183737362,-0.09934605869905866,-0.05367103745370303
ATXN10,0.481373165023533,-0.03463968309113774,-0.05366753005728682
PXMP2,-0.103067018898912,-0.01163843211732285,0.05354806516457862
PPIF,-0.148987489556254,-0.018633204312749285,0.05317015886980879
RPS15A,0.188802228120741,0.03000328356925408,0.05313316339037866
COX5A,0.275793598295204,0.04250226112551303,0.05309720341836188
NDUFA2,1.16038225040772,0.06379206253043179,-0.053076943269665514
HSPD1,-0.0261547665882993,-0.0011313012422249358,0.0529725992724454
PRKAA2,-1.02439433610746,-0.14525236101583516,0.052691906848846004
RPS11,0.479313274265758,-0.033848224611997324,-0.05257925360744427
FHL3,1.85463436595838,0.2694653303402248,0.05255873598567745
DHRS4,0.0385711495522107,-0.09720776000525788,-0.05243047790865082
H2-K1,-0.0090284824625976,-0.10399579466647069,-0.05235968953399323
SCP2,-0.008041824647194,0.0007982835700843793,0.05229221719689334
AFG3L2,0.24895267362631,0.03765395648640535,0.0521165159147354
SLC25A4,0.489959598542506,-0.03184564092838116,-0.052110741745517566
HNRNPDL,0.598943508242137,-0.01606634372497595,-0.05203537582785213
MYADM,-0.661539432442452,-0.09376015657277037,0.05189888414641872
IVD,-0.198391437153767,-0.027274356997253335,0.05164782033368594
PSMD13,0.248115560610203,-0.06614838729504413,-0.05156520487457172
TIMM10B,0.310602304275485,-0.057043927136504635,-0.05146471173734514
CUL2,-0.616791484926015,-0.1904794462970738,-0.05126831788817682
VAT1,0.865840297857885,0.02316635748564977,-0.05126090992977765
ATAD1,-0.399243584393989,-0.0567230439464268,0.051140729694893416
IGF2R,-0.278146503768816,-0.03929592270307225,0.05111848397864216
TMEM38A,-0.233156342952804,-0.03286599220943032,0.051065600670354344
ABCB8,-0.159962402841314,-0.02251877259078583,0.05086601012948698
SDHB,0.127975996846155,0.01873725136493931,0.05063182827703132
CYB5A,0.265576656336979,0.03853554028864181,0.05060268297239754
RPL18,1.01316914031027,0.04523880190643581,-0.050417672872321004
HARS2,-0.346873787475042,-0.04997493665648989,0.05034266164087427
PSMD2,0.28903502312144,-0.0586622669850172,-0.049975335022955765
MANF,0.841876326095948,0.1208361714049282,0.04986196937245556
MYOZ2,-0.0692878278941088,-0.11001214691505368,-0.049693029560054426
COX7C,0.0790818147348353,-0.08846141474155189,-0.04952147784682742
SGCB,-0.527636624294715,-0.17580775594423415,-0.04944331113296535
TUFM,0.113348415095176,0.015402477361657674,0.049404801548801724
SLC16A1,-0.044414625375194,-0.007476245176953,0.04925879206668052
DCAKD,-0.524871630725544,-0.07673554078084521,0.04923048495062138
ENTPD2,-0.864674156565228,-0.12582685146705508,0.04910269127544853
RAB3A,-1.10529330224784,-0.2586715684239671,-0.04907024211040728
PPP1R12C,0.474279213248053,-0.03093584151005402,-0.04894149234162208
CAMK2G,-0.232229130869486,-0.13272677605095673,-0.04892878890144789
PPP1R3A,-0.387988682060386,-0.15500997639133374,-0.04876796703945535
PGD,0.765286429542257,0.10854018310561031,0.048602128298686806
NOP58,1.80602694330891,0.16132301205305488,-0.04857954264675829
TUBB2A,0.853796822452954,0.024174211273372492,-0.04851766317696686
RYR2,-0.382615803435672,-0.05711389205269768,0.04835391753921914
ISCU,0.366877801773863,-0.045783756617819193,-0.0483135047181435
RPS4X,0.0449538087444036,0.004435459701259248,0.048293038681592154
RHOT1,-0.471970357305998,-0.07011180176969134,0.04823146602440338
TOMM34,-0.272197905412187,-0.0413571321614743,0.048200116981146235
ATP6V1C1,-0.279306283063285,-0.04329399349617091,0.04728753046365511
PDK2,-0.112011361852233,-0.019220626315508582,0.04725469743189745
PREB,0.444768059120189,0.060975094509226224,0.04722182494994079
PARL,0.102940356162103,-0.0826606699927872,-0.047158606598696154
USP47,0.265721015005021,-0.058855080409413674,-0.046808738948606175
AHCYL1,0.0686994396349959,-0.08722671721964659,-0.04679074200513696
PFKFB2,-2.0112883131466,-0.2936327078751191,0.04651709514100982
JAGN1,-0.125330955372369,-0.11452891017040834,-0.04613431244970946
CD38,-0.0889708548394239,-0.017059421791520535,0.04609590233470302
COPE,0.326272132704425,0.04264919621518004,0.045970482810118646
HSP90AA1,1.9163490161201,0.1799401262958682,-0.04585918101175834
MRPL46,-0.217574606172481,-0.03593569773186189,0.04575065982479043
TIMM50,0.349502439861185,-0.04570062253794305,-0.04572668463274981
GDI1,-0.0469351196259886,-0.1028196807449433,-0.04572145531481812
CS,-0.101162066826819,-0.01950586764387552,0.04540613740770291
NDUFS2,0.056959754680591,0.003004703487803795,0.045132297275626836
NDUFB10,0.458351752048241,-0.029369951873174927,-0.045080550555049545
BNIP3,-0.204882291276319,-0.03493867902275838,0.04491879166852418
GHITM,0.0266042866076285,-0.0018446330544925615,0.04465700260866875
UQCRFS1,0.171525489245629,0.018984489729763965,0.04460384456499098
RBM39,-0.0938242517479421,-0.10704120654249216,-0.043186536872840645
PECAM1,0.496764815822317,0.06413309259213662,0.042887400558909494
TRMT10C,0.365802419242806,-0.04044186799887939,-0.04281665989126302
GLOD4,-0.465774701835268,-0.07476272621164526,0.04268778458693867
CAPN1,0.0812942069607525,0.004061097432717986,0.04268224180487042
THEM6,-0.400168582895466,-0.06561016373937001,0.042386896668287016
ACP6,-0.288840600083757,-0.13431348216010974,-0.04235811999096814
SLC25A3,0.0058233093421153,-0.007216368498951908,0.04227968202717008
SLC8A1,0.130218924201819,-0.07378202669919176,-0.04221064223972262
ISYNA1,0.0550392913908607,-0.08460677654331761,-0.04220245545123625
EHD2,0.248973584669899,0.02769134283716923,0.042150889108854964
PHB2,0.422100978957667,0.05244377943472145,0.04195670091502766
PAFAH1B1,-0.395290521243697,-0.14920820123337108,-0.041914040411516335
SLC27A1,0.234671643409899,0.02536946584384836,0.041889836538320305
ABHD11,-0.0112305187314846,-0.010192663935086443,0.04176074148832951
FXR2,0.522829905952665,0.06673360154026042,0.04173208550061133
LASP1,0.788498061299927,0.02155588201966907,-0.041726830463391915
MYO1B,-0.160301653304663,-0.031819120390684574,0.04161454629768749
CACNA2D1,-0.549078265905702,-0.0879021897912331,0.0415518676742378
HNRNPA2B1,0.181695210575872,-0.06569042852702012,-0.04153646987188443
TPM1,0.186574444537539,0.018028968758816433,0.041479858905286514
FXN,0.181874469795991,0.01732833740986095,0.04145646588068004
CTSB,0.204365584227346,-0.06233065448075337,-0.04144336143732126
ACADVL,0.361452542155437,-0.03956319115921758,-0.04131119171084527
SLC25A11,-0.131315018387658,-0.028087922619164374,0.04116894288639039
ALDH1L2,-0.679245090737945,-0.1892843205769843,-0.041074000113771186
MECR,0.329363270266676,0.03802081012411662,0.040896682235337885
MRPL13,-0.0555751632729164,-0.017963334701548206,0.04037986947921181
SNX2,-0.0951747329290632,-0.10436743089056577,-0.04031816493849549
TBRG4,0.288409640939661,0.03152780607504013,0.04030485187901687
LYPLA1,-0.50904291720751,-0.16388959655240143,-0.04020439401872572
SAR1B,-0.168521607011418,-0.03473452282671374,0.039883590157800686
PPOX,-0.318566791999351,-0.05639782369179791,0.03984090541211224
VLDLR,-1.29832454076895,-0.19762755787409603,0.03978841845607095
MRPS5,0.326598373429195,0.03615254392923717,0.039426821181801124
AP2A1,0.34292391149185,-0.04022711244174104,-0.03930524784023039
ACE,0.88030640030984,0.11549675868018383,0.038985012193450505
MYG1,-0.287214269804878,-0.05281705081537247,0.038903966861836115
PSMD5,-0.387513806782235,-0.14497176306364068,-0.03879818040665636
EIF2B2,0.503629467077351,0.06092612026515276,0.03869127293453603
KTN1,-0.516136431252964,-0.08647726643663134,0.03823006915733976
TOMM40L,0.40045128564593,0.04549786494859909,0.038130378092132336
FITM1,0.339343005586908,0.0366139716921392,0.038051823474022584
MRPL24,0.105756782449478,0.0028611684396580017,0.03795740160605593
EIF3C,0.147392558560339,-0.06681080370745107,-0.03771403751627417
DUSP3,-0.0969254013526495,-0.0269316218327873,0.03736990499617651
FUNDC2,-0.223484994506946,-0.1198885294165315,-0.037350520157051786
RAB5B,-0.0541391812442761,-0.09544071261129972,-0.03730442487506326
ACSF2,0.141327410323224,0.007264091336530498,0.03723480920934544
NDUFB7,0.455989938575022,-0.021540750274155585,-0.03691102572303748
PPIA,0.27748610355497,-0.04696801059961331,-0.036616948218701664
TIMM8A1,0.678234062992435,0.08398490974428086,0.03659058167947167
TRMU,0.0295235733721051,-0.08260544064587805,-0.03652445679158523
MRPL23,0.382075562172633,-0.03175483224885056,-0.036474486966190184
GPX4,0.24693757760991,0.021516409667952985,0.03626933241195899
GNA11,-0.0368093264619248,-0.09175458682619109,-0.03611542778944755
ABCD1,-0.686860338940252,-0.11319751897178065,0.036110113331524085
RPL23A,1.0301973443613,0.062073047581112206,-0.036037089826136584
RNF14,-0.149444840820657,-0.03584704856501908,0.036022216206584814
YWHAB,0.225144174247247,-0.05378024227341882,-0.03588702010509488
TMEM186,-0.193311045118908,-0.11398766210517053,-0.035797538961312006
SCO1,-0.348761073181169,-0.13604178501243247,-0.03545224010269901
OBSCN,0.331754243358935,-0.03749694045535534,-0.034965593304289874
ERH,0.448574463286879,0.04923237803696523,0.03493062834291312
ACSF3,-0.103896773329238,-0.030475615391427624,0.03483044455430001
NAPA,0.0878176386582148,-0.002982864978264388,0.03469829179932929
HSPB6,0.356072524361414,0.03557135838353176,0.034598586303577074
MYBPC3,-0.0990984110556233,-0.09920866837437714,-0.034594023809476016
SRSF7,0.638631643335675,0.0071280754345224295,-0.03455978019088872
TIMM23,0.399306363237956,-0.027325001760218015,-0.03452751212729398
ABCC1,0.627773188814384,0.07462897642313493,0.03450575932226978
CHCHD4,0.60969121811655,0.07191903833011182,0.0344013253456998
PHLDB1,0.370778218722469,-0.031283234624485345,-0.03437500954065302
RBBP7,-0.18604556670358,-0.04297067443522451,0.0341725366084277
SRPK2,0.620822092455364,0.004973194005586379,-0.03414841157406011
ANXA11,0.620923110578328,0.005032839253843235,-0.03410332243473725
UQCRH,0.138340262799224,0.003520107195416955,0.0339212552077502
MRPL14,0.649596674471118,0.0771481110470944,0.03388025984278013
RPS3,0.638982920337596,0.07524330068683227,0.0335048281408534
TCP1,0.062939177424549,-0.008016160490985413,0.033249834147400764
MRPL10,-0.232647289547877,-0.05080420407365871,0.033054037247040036
RPS14,0.407793990390868,0.041378649116722954,0.03295312230661732
PSMD12,0.093379393003181,-0.06959443209358085,-0.03271469094057096
ETHE1,0.0836322895094096,-0.005582338791125352,0.032701901832705944
ECI2,-0.026650850755338,-0.021533102521040348,0.03264228076289923
PSMD4,0.544891872297864,-0.004342223626778718,-0.03252273741451907
CSNK1A1,0.253449212489999,-0.04628181911349927,-0.03246718411303795
SPG7,0.263311799096227,0.020041149757725307,0.03243464485973072
SLC2A4,-0.354572564011674,-0.06914214822122844,0.03228479785094712
STX12,0.155482064751745,-0.06019233057111961,-0.032261213967258215
HNRNPU,0.286642788609285,0.022924658454762437,0.031956297140062165
BAG6,0.391259047212259,0.03798976691091305,0.03194682677994328
MAPK1,-0.231919090049705,-0.052109751250998926,0.031643560865809814
RPLP0,0.386636495456114,-0.02613306493049805,-0.03150992292747806
GLRX5,0.471152312687142,-0.013944116997056,-0.031499200110130354
RILPL1,-0.136644442497195,-0.038568319828598874,0.03145648390049183
MYPN,0.766207930521014,0.0289717929134774,-0.031099044687622104
NEBL,-1.18138136853353,-0.1897416731178332,0.03082348967313403
DYNC1H1,0.120582257886213,-0.06375310837884385,-0.030793137787156047
APOO,-0.226305301073428,-0.11361402193938375,-0.030669623327137935
HNRNPA3,-0.036498409554505,-0.025046313486974725,0.030548044278065935
SLC25A15,-0.56093091787197,-0.1614865099669487,-0.03032455605561657
ENDOG,0.443164329781229,-0.016752900197026577,-0.030275081925004027
ACO2,0.203434215021181,0.009058774867348518,0.030080272657660966
RFK,-0.137713195749996,-0.10022800333529602,-0.030049198637716906
DNAJC30,-0.398133765756018,-0.07781855576087615,0.029885299634912543
GRSF1,-0.53956649462479,-0.15788358348862275,-0.02980011552588485
NFKB1,0.277676075385325,-0.03982890472826739,-0.029505216154905353
LSM12,0.433153568464746,0.04155336266769183,0.02947367193003827
EIF1AX,-0.0429313359013465,-0.08599453618293751,-0.02947323210448738
DNM2,0.187196483933204,0.006056178372475074,0.029417436352568768
MYZAP,-0.0944984891007119,-0.09332552058280008,-0.02937369733252039
COX6A1,0.308473383936332,0.023484153760239934,0.029370133881008474
RAB8A,0.16612414148982,-0.05561811077208567,-0.02922045394492804
NDUFS6,0.801386478980362,0.03591974159776967,-0.02922011499209838
RPS24,0.25127532873388,-0.043214640861663156,-0.029086762179420113
MATR3,-0.20154536166767,-0.05053212052602518,0.028844518513832865
CDC42,0.0930341735084109,-0.008098047397592012,0.028831437825338924
ATP1B1,0.270572084210032,-0.04007596358026433,-0.02872863225469443
LAP3,0.309644242608068,-0.034274924958854314,-0.028557658588371768
IDH2,0.148665612035623,-0.05744847077362536,-0.02853514399432156
NDUFA12,0.520310139371956,0.05315188714707375,0.02851345444099762
MRPS7,0.419535775470442,-0.01838785920413244,-0.028505307203060853
MRPS28,0.550715998901352,0.0005564285320360796,-0.02846330715765935
NSF,0.186001868867453,0.004712155689942321,0.028245550574989852
MYH6,0.165837071265274,0.0017545256021946898,0.028193547536301385
CLPTM1,0.0883997358480565,-0.0656264250795715,-0.028029145034755072
CKAP5,-0.818482007878121,-0.19618583121329358,-0.027912301554943952
EPS15L1,-0.0178530168146401,-0.08066753909862356,-0.027759871205413233
UBXN4,0.592578058548232,0.06274611701445387,0.027694308241805285
FKBP8,0.359107076563317,0.0290777683780874,0.027667735427303122
KANK3,0.193852415168442,-0.050023733227430256,-0.027621555234913303
COX6C,-0.196420725944256,-0.1059930520923622,-0.02735484249118683
SPTBN1,-0.007183249786011,-0.02446940531210373,0.026900812798709865
ARHGEF7,0.159125220761829,-0.0005793342556845715,0.026826825298982407
MRPL22,0.229078440557678,0.009482973953382157,0.026809291814739226
ADH1,1.22473154378907,0.1528735155022325,0.026732160377067327
COX7A2L,-0.028285350795311,-0.027785648221037462,0.026625256768675186
GCDH,0.168407889123122,0.0005341756697028188,0.026602758085727752
HNRNPC,0.157002954031863,-0.0011666480084215891,0.026545317522460154
AIP,0.124235215869723,-0.005891153548637007,0.02654244758795564
NME1,0.690127752432369,0.022576845977063442,-0.026531291788768827
HGS,0.312362147367246,0.021088073390664874,0.026413705897974857
RPL27A,0.352618791133717,0.02683589296264799,0.02636078323887517
RPL10,0.248294292067582,0.0115348487622704,0.026092277045888887
DLG1,-0.266501851718906,-0.11468831887758135,-0.025951837094525212
CISD1,0.0262121548260065,-0.02078897957947845,0.025769159934301893
AMACR,-0.568060141600439,-0.10651662234729997,0.025672610176637495
MLYCD,-0.122398594229396,-0.04235088329961911,0.025621178672260173
DBNL,0.322210728839236,-0.029344621854447084,-0.02543811118929161
NUDCD2,0.489372235796028,0.04546933664218855,0.02528887129313101
VDAC1,0.0799856737835106,-0.01359490481197767,0.025214791385459366
RPL13A,0.713975666391752,0.02748015616331756,-0.02506432374842006
APLP2,-0.460819526282466,-0.14164474417447437,-0.024908244614837968
GOLGA3,0.228125885769069,-0.04234619212692081,-0.02488261680262774
AP2B1,0.0570746170719828,-0.01730234918493423,0.024808693617457078
LXN,0.0250257040727265,-0.07151262319922935,-0.024783523209221142
HNRNPH1,0.252002886789583,-0.038683416085763866,-0.024660374179377338
BANF1,0.561970654977364,0.0061216011683242755,-0.024519863326563057
