gene,rna_log2fc,prot_log2fc,residual,studentized_residual,mean_sham,mean_ir
TIGAR,-0.374303678679221,-0.5175783364988682,-0.4133082545015437,-1.0931458156691238,17.519303061676,17.00172472517713
UBE3A,-0.516016005137315,-0.5376015001558585,-0.4129115172467963,-1.0920964979620043,15.455389901998139,14.91778840184228
MYL6,0.995825888694287,0.5060236817333674,0.41286626605791615,1.0919768145362811,18.069065725250024,18.57508940698339
PGK1,0.445619622895489,-0.3989283544957871,-0.4128043293154141,-1.0918130000221387,21.482182084048304,21.083253729552517
FARSA,0.83373963685894,-0.3421878358978532,-0.4119895895475915,-1.0896581208046194,16.52523418555648,16.18304634965863
TGM2,1.70875866890747,-0.21583923108730474,-0.4117260076626902,-1.0889609814868635,19.442426406840795,19.22658717575349
EMC2,-0.430840355520824,0.29872484205179894,0.41114152193400016,1.0874150938311564,15.94169573561919,16.24042057767099
PLCG1,-0.494581769713052,-0.5303833341216571,-0.40878189667946885,-1.081174196279645,13.83793101665586,13.307547682534203
DDRGK1,0.664992435642744,-0.363260498218132,-0.408746786769732,-1.081081335199569,13.610081012957181,13.24682051473905
BDH1,0.327393894250417,0.4052553717449463,0.4084150191925484,1.0802038537197707,18.534149602695788,18.939404974440734
MIF,0.657177041229107,-0.3625657338285855,-0.40692587066493713,-1.076265252290599,20.729090813207975,20.36652507937939
ADH5,-0.164405447559603,-0.4806742608429744,-0.40664926188208605,-1.0755336585460813,19.467682531155166,18.98700827031219
GPX1,0.495139793637907,0.427058536007376,0.40604699997747185,1.0739407552498237,17.71811397564842,18.145172511655797
AKR1B1,-0.105126976642358,-0.4711990056113535,-0.4057156807065143,-1.0730644594808594,20.855672195611643,20.38447319000029
ALOX5,-0.637487710531504,0.2631417806174827,0.4053351116806846,1.0720579046065541,13.550043298946658,13.81318507956414
ENO3,0.084624113900107,-0.4431272472034351,-0.4049859225579529,-1.0711343454367728,22.885543897877948,22.442416650674513
AGPAT2,-0.188674433342049,0.32693863218081276,0.40446064722556635,1.069745061469132,14.785356109343864,15.112294741524677
NSFL1C,0.799355731034523,-0.33914885141933127,-0.40399608934385683,-1.0685163671495874,17.9557593342367,17.616610482817368
MPI,-0.0340221173428612,-0.4591093658240126,-0.40387182699529245,-1.0681877096284784,19.366166105863883,18.90705674003987
ADSL,-0.0480649591656472,-0.4610636716172074,-0.40380264304904456,-1.0680047272163717,18.568214399630474,18.107150728013266
CTNNA3,-0.206023066497565,-0.48371845306664696,-0.4036966034708427,-1.0677242665191942,17.664401158384766,17.18068270531812
PLCD1,0.789649057643378,-0.3386889540797,-0.40213751827002225,-1.063600691814392,15.91379974420184,15.57511079012214
LRPAP1,0.16926399240829,0.3757326709053963,0.40167789394478637,1.0623850461009587,16.894354984558003,17.2700876554634
PURA,-0.317004971214188,-0.49723624676381917,-0.40122256671860435,-1.0611807656477137,16.938992866750592,16.441756619986773
CAV3,1.67804114940104,-0.20947225506407108,-0.4009328203122354,-1.0604144246219112,18.904450108060285,18.694977852996214
LDHB,0.0525686119361254,-0.44337068963273296,-0.4006103583691209,-1.0595615553167643,22.56121284871212,22.117842159079387
MYH9,1.5512806684355,0.5716920751617778,0.39849693907940986,1.0539718400663678,18.19832967697354,18.770021752135317
TXNRD1,2.24903632886996,-0.12457317870866902,-0.39831074326418087,-1.0534793766952741,16.751393942130942,16.626820763422273
PGM1,-0.203258743691503,-0.47775650698015326,-0.39813297981118834,-1.053009215810024,19.933278946686197,19.455522439706044
PKM,0.405216758520648,-0.38911485404429413,-0.39716901711539554,-1.0504596616312962,21.969060229943096,21.579945375898802
GALT,-0.134734470631274,-0.4665918617102438,-0.39684227353382306,-1.0495954679571984,14.768168601671064,14.30157673996082
PRUNE2,-0.773706173056663,0.23490288726462794,0.39672448621838297,1.049283936044613,13.448924625698337,13.683827512962965
MYL12B,0.133954960299056,0.3640693852947692,0.3951024292385259,1.0449938092905606,18.558596859452834,18.922666244747603
PRKCSH,0.219452072120282,0.37623298572319364,0.39494640585394736,1.0445811480186384,15.683468949719652,16.059701935442845
MAP2K4,0.29355714438849,-0.4023370442200598,-0.3943017229575893,-1.0428760467947658,16.2023667231817,15.800029678961641
RPL21,0.96621974671642,-0.30399102039279313,-0.3928823676133902,-1.0391220391296392,17.87138984316273,17.56739882276994
PRKAB2,1.10771840199234,-0.28298792275815643,-0.39226838214771387,-1.0374981285607705,16.360372184656327,16.07738426189817
LIN7C,0.299712469311088,-0.39932963509490094,-0.3921812594365319,-1.0372677004816286,14.880073409932018,14.480743774837117
PPIC,-0.339110193819988,0.2927183021439461,0.39191721290637604,1.0365693322384637,15.615789619796345,15.908507921940291
PERM1,-0.474083221183124,-0.5105140680410862,-0.39186634916578184,-1.0364348043537812,17.85080075439984,17.340286686358755
ALYREF,0.784675808687907,0.454375566944794,0.39164361826293387,1.0358457104951015,17.0428304841861,17.497206051130895
PYGM,0.0277120233365283,-0.43783615830626843,-0.3914941408979603,-1.035450362581581,21.49332647007925,21.05549031177298
DPP3,0.285548238234279,-0.399944310639345,-0.39075495377413,-1.0334953101416384,16.279104956893423,15.879160646254078
PTER,-0.516452753754067,-0.5150323804791039,-0.3902794646996252,-1.0322377042590312,15.609843142758365,15.09481076227926
SLC27A4,0.36413746051824,0.3923340562006743,0.3901991749288239,1.0320253484058959,13.666855342233355,14.059189398434029
TPI1,0.289504340566635,-0.39859573257380987,-0.38997642645606667,-1.031436208077124,22.62787685127685,22.22928111870304
TNKS1BP1,0.65578798698582,-0.34568275247857727,-0.38984273488434495,-1.0310826115045268,17.293110420752242,16.947427668273665
UGGT1,-0.203327335769781,0.3101541830401402,0.3897875939184251,1.0309367709230461,15.596592970445473,15.906747153485613
PISD,0.990482794001545,-0.29601707856727977,-0.3884045861697019,-1.0272788978535183,15.021775157813016,14.725758079245736
DNM3,-1.24840996919689,0.15798781431942466,0.38821139863241094,1.026767942299815,14.251211593271575,14.409199407591
NOL3,0.13435822421251,-0.41892214683056395,-0.38794721081121875,-1.0260692003604959,18.60700513035508,18.188082983524517
PPM1B,-0.0485804627234231,-0.44522645214794565,-0.3878911425921473,-1.0259209073167388,18.680290595553156,18.23506414340521
PSMB5,0.581877180890671,-0.3533609320631754,-0.3868708081973768,-1.0232222574299326,17.28179441629312,16.928433484229945
RPS15,1.06431563367829,-0.2834847435368566,-0.386511122915032,-1.0222709373024719,17.724165153377314,17.440680409840457
ZSCAN20,-0.210808484755448,0.30503790719820856,0.38574930701938503,1.020256034745926,18.67361790610357,18.978655813301778
SEC62,0.14944788435876,0.35492164895788925,0.3837222549617764,1.0148947494321576,13.607205806855605,13.962127455813494
PAPLN,-0.588844976295079,-0.5183642954710042,-0.3831800922515789,-1.013460800577739,15.629073831271436,15.110709535800432
EIF1,-0.161561832482893,-0.45563771649986506,-0.3820224655090287,-1.0103990305406232,18.274101828521413,17.818464112021548
PHOSPHO1,0.83484040759911,-0.3115399476376215,-0.38150031578479005,-1.00901801339425,15.149543468018296,14.838003520380674
MMRN2,-0.0160275453270895,-0.43389618425778487,-0.3812515559167762,-1.008360076356061,14.307819363712433,13.873923179454648
GBE1,0.431573106492013,-0.3692685843269885,-0.3811205399220148,-1.0080135563316015,17.213549117211386,16.844280532884397
DDT,0.218441255534161,-0.39988426157625767,-0.38102518880508496,-1.0077613652046256,19.925475864839015,19.525591603262757
SAMHD1,-0.374199800611869,0.27613919055544933,0.38039430434291344,1.0060927590190918,15.594759518544668,15.870898709100118
EHD4,1.39449866687196,-0.22928357901460927,-0.3798873638949482,-1.0047519684022799,18.876534790881113,18.647251211866504
RPS29,0.492820620297892,-0.3581816719251485,-0.3788590289109012,-1.002032158012156,17.085215095156688,16.72703342323154
LARP1,0.845888547104214,0.45028751494913166,0.3787351758027432,1.001704582877941,20.309075502674375,20.759363017623507
SYNPO,0.990958989982527,-0.2848892024329359,-0.37734532703565193,-0.9980286162171953,18.233807367193204,17.94891816476027
MDP1,-0.033982963915416,-0.43254383997361856,-0.37731194292023834,-0.9979403196354631,17.110723874487665,16.678180034514046
GAPDH,0.804860707208683,-0.3114892967014242,-0.377129768854809,-0.9974584932620999,24.004846475481077,23.693357178779653
PGM3,0.883093414320998,-0.3001332289304717,-0.37704656751134297,-0.997238436683318,14.61782400449596,14.317690775565488
ADRM1,0.801007791097267,-0.3102267017068403,-0.3753119916316726,-0.9926507122810823,15.917679164544019,15.607452462837179
PACS1,-0.620657891353323,0.23507903743688985,0.37484729194838795,0.9914216429150758,13.919300424330977,14.154379461767867
NUTF2,0.12524032129301,-0.4070629243490558,-0.37477415290838545,-0.9912281998016853,19.018434974874662,18.611372050525606
ADK,-0.40097897480916,-0.4813298527072192,-0.37321601965888296,-0.9871071428825519,19.531696057546913,19.050366204839694
RBX1,-0.140113334931096,-0.44351043909798804,-0.372985788661528,-0.9864982122632022,16.551173251872083,16.107662812774095
HDHD2,-0.79922020166204,-0.5382864388866082,-0.372788420605032,-0.9859761997876335,18.044631555198936,17.50634511631233
RARS2,-0.267951536270255,0.28378754408948836,0.37273291676885323,0.9858293994621825,14.35500031658472,14.638787860674208
MAP4,0.315436571108721,-0.37630447989078064,-0.3714218535053141,-0.9823618100661184,17.98164797093148,17.6053434910407
CSRP2,0.319580150103935,0.3670434287774196,0.3713289901466171,0.9821161987315201,14.256594282110168,14.623637710887587
PPIL1,-0.487306513821438,-0.4915889945710159,-0.371035878105043,-0.9813409560445446,14.897861471894409,14.406272477323393
GNAS,1.80839040872628,-0.15961347631510137,-0.3698565922832054,-0.9782219005996577,17.822713542368472,17.66310006605337
GART,0.221245344396904,-0.38826085344709327,-0.3698058331543184,-0.9780876493991423,16.82520012592113,16.436939272474035
WDR1,1.09134682778043,-0.2625382767266764,-0.36945968993068395,-0.977172146230703,19.57811517518203,19.315576898455355
MRPL2,0.384388555075183,-0.3633279996350751,-0.3683809428323946,-0.9743190024480259,15.10501743890753,14.741689439272454
ATP8A1,-0.553843970945413,0.23806079310451977,0.36820156023821593,0.9738445591479115,14.55813323550023,14.79619402860475
EIF4A2,0.002773631169154,-0.41768948674925,-0.36775399579009715,-0.9726608102186931,17.2736905164449,16.85600102969565
GMPR,-0.328433977270697,-0.4653603316319064,-0.3676997999893284,-0.972517469474365,17.651522655813626,17.18616232418172
ME1,-0.257353438889504,-0.4548201096047926,-0.3674018595390832,-0.9717294562833464,18.11964333950152,17.664823229896726
PITPNB,0.0790948713744484,0.32833670716564534,0.36727476267648596,0.9713933018465074,15.627311051505858,15.955647758671503
NEDD8,0.217078778172334,-0.3858814578133085,-0.366826060181636,-0.9702065429337993,16.453638134712193,16.067756676898885
CTSL,0.613936497761092,0.4045547815770387,0.3664253491194459,0.9691467150301595,15.428853715393165,15.833408496970204
DNAJC5,0.153823840661784,-0.39398809651122235,-0.3658180397075014,-0.9675404617428055,15.144821124273271,14.750833027762049
RRAGA,-0.118084990893704,0.2979808843529561,0.3653313818153189,0.9662533158106652,14.041334549147463,14.339315433500419
ACSS2,-0.462974899645045,-0.4811715163546939,-0.36412444035056823,-0.9630611148381951,14.830878878592069,14.349707362237375
QKI,-0.243916683556437,-0.4471295005065077,-0.3616474067324504,-0.9565096876517653,15.405701490216908,14.9585719897104
CTSA,0.0161140518983572,-0.40934813891535526,-0.36133492300608505,-0.9556832094137419,14.959416427454956,14.5500682885396
PACSIN3,1.34060417258567,-0.21838988967796524,-0.3612277994187151,-0.9553998816553012,17.678340167772507,17.459950278094542
PRDX6,0.335825740625179,-0.3630305831944227,-0.3610859145124578,-0.9550246147936007,20.404839908746954,20.04180932555253
TXNDC17,0.154290988654891,-0.3883796605165841,-0.3602769169520766,-0.9528849229573372,16.785520701325456,16.397141040808872
CDH2,-0.162259116905512,-0.43350955433331606,-0.35979382881656474,-0.9516072185607215,18.372603353988527,17.93909379965521
SPTB,0.329797022944995,0.35694201364057676,0.3597553845782385,0.9515055386213417,17.021187803654072,17.37812981729465
PLOD1,-0.0186791390973535,0.3057275143251079,0.3587542215113396,0.9488575943679589,15.158649860811172,15.46437737513628
ALAD,-0.148679800112752,-0.43025326342549874,-0.3584942364563452,-0.9481699681908665,17.9673097441152,17.537056480689703
SOD1,0.64245322173989,-0.3162277433281737,-0.35846626560546274,-0.9480959889797816,21.693632840484995,21.37740509715682
ACYP1,0.173690780737885,-0.38325595484116803,-0.35794860559375397,-0.9467268465308336,17.406342659653184,17.023086704812016
CSRP3,0.591646212478449,-0.3229854915118402,-0.3579030268244056,-0.9466062966979817,23.251747762890414,22.928762271378574
EML2,0.203296969099339,-0.37863209549036014,-0.3575908213813985,-0.9457805544827338,16.87109479993489,16.49246270444453
S100A13,0.872613743108691,-0.2819311774899482,-0.3573344579616107,-0.9451025070530504,15.745180585904125,15.463249408414177
GANAB,0.0143323364855439,0.30848308164105553,0.3567530321131679,0.9435647123769833,15.989118859309082,16.297601940950138
PDCD10,0.0217347350247696,0.30923093208645547,0.3564342410852527,0.942721552158326,15.819443939400594,16.12867487148705
NUDT3,-0.0526972770102939,-0.41385767224960546,-0.35592915431235567,-0.9413856642675601,16.435148690820167,16.02129101857056
ARFGAP2,0.102700346245494,-0.3910927811462521,-0.3555561337548654,-0.9403990740963311,16.478227361676147,16.087134580529895
INPPL1,0.335944435024789,-0.357478044124095,-0.35555047859708766,-0.9403841169499534,15.478463945947809,15.120985901823714
ADD3,-1.19325698147119,0.13308444290088062,0.35536081067672176,0.9398824703187612,20.993390706140236,21.126475149041116
PEX3,-0.74418993986859,0.1963252918115419,0.35389377763073543,0.9360023614213419,13.615238246285761,13.811563538097303
PLN,-0.906224931345076,0.17095392143815147,0.3518706829711202,0.9306515429032648,21.746479922828303,21.917433844266455
AAK1,0.378827969604329,-0.3472107109995637,-0.35146240700008646,-0.9295717068135839,16.19973521443762,15.852524503438056
NAMPT,-0.616189000203744,-0.49044820896046204,-0.35132389500615135,-0.929205360860071,18.639414223180072,18.14896601421961
RBM14,0.573903432201309,-0.3189323112323077,-0.3512932177447308,-0.9291242235501025,15.400070146717226,15.081137835484919
VAMP3,-0.129976460443468,-0.4203172549629919,-0.3512532676725376,-0.9290185608787717,17.956455655381504,17.536138400418512
OMA1,-0.628098155251626,0.2103649511860901,0.35120530334327504,0.9288917015546142,16.161675935162247,16.372040886348337
CSRP1,0.0075571399189044,0.3015548636922567,0.35080107957476886,0.9278225830061123,18.216973049122604,18.51852791281486
AKT2,0.179631626857019,-0.37479269616579813,-0.35034138740629794,-0.9266067578562713,15.357687933799951,14.982895237634153
LPP,0.721910573071959,-0.2964058284457671,-0.35009368107746097,-0.9259516072902382,15.961549046821277,15.66514321837551
CTSC,-0.257624996886842,0.2626006277480233,0.3500580077012733,0.9258572559157239,15.640478473971447,15.90307910171947
WIPI1,-0.529211033466447,-0.47485299919631885,-0.34826169141494134,-0.9211062362817456,17.38987016414843,16.91501716495211
TRIM63,-0.553875876804388,-0.4780777585334377,-0.3479323939557855,-0.9202352879383093,21.341425326220147,20.86334756768671
LZIC,-0.256775015636443,-0.43492047781963095,-0.3475855750943242,-0.9193179977969382,16.472503295381426,16.037582817561795
NHLRC2,-0.0879876530031882,-0.4092748676947391,-0.34626121708820123,-0.915815245560385,15.18487332739852,14.775598459703781
SEC23IP,0.159021361000779,-0.3732580856660661,-0.34583696053936763,-0.9146931429503439,17.528961218991856,17.15570313332579
FNTA,-0.268986456636036,-0.4344260940455733,-0.34533159551492243,-0.9133565191209359,15.549323893016245,15.114897798970672
APOBEC2,0.406411031537614,-0.3367752668989503,-0.345001517587816,-0.912483506542718,18.889699034314102,18.55292376741515
IPO5,0.450838291838255,-0.3303310859441879,-0.3449590398284869,-0.9123711584723279,17.23214384452272,16.901812758578533
PGM5,-0.271834330323759,-0.4342793740547002,-0.3447745139135535,-0.9118831117672476,18.093299757194448,17.659020383139747
CYTH1,0.0645447514059379,-0.38566436753960787,-0.3446297265345002,-0.9115001682478525,14.731001912207066,14.345337544667458
APIP,-0.325737649781203,-0.44039717480967866,-0.34312516787442277,-0.907520809050984,18.307538887070397,17.867141712260718
SPR,0.60464446810351,-0.3061652128217567,-0.3429557192337534,-0.9070726397475619,19.36468872747375,19.058523514651995
COQ10B,0.970213910227108,-0.25339693271499186,-0.3428638150718189,-0.9068295653618775,17.939657129049266,17.686260196334274
